seg_id,time_to_failure
seg_0c3943,3.1145709440708162
seg_0c4e31,3.099808387696743
seg_0c74cf,3.339857281923294
seg_0c8502,8.751827028232073
seg_0c89ce,6.686699568040669
seg_0c9aa8,10.347134439754358
seg_0cb81b,5.27831958693266
seg_0cca14,4.556740203142166
seg_0cdcc8,2.2292811980247498
seg_0cf651,3.1532509291768074
seg_0d0250,3.0080273078680038
seg_0d04b9,6.185797406069469
seg_0d13a7,5.071410649377108
seg_0d434c,6.84143616328761
seg_0d540e,4.43831351852417
seg_0d663a,8.685895011227462
seg_0d6d68,5.862935050159693
seg_0d762e,7.306053862772882
seg_0d833c,7.076491865120828
seg_0dae4b,3.6766512995362284
seg_0dc38f,2.776467516481876
seg_0dcc40,8.646168901067227
seg_0df469,5.666131013542413
seg_0df75c,10.708534354008618
seg_0dfe8c,5.700819868028164
seg_0e1370,3.4842792640924456
seg_0e1fbe,6.381150532871485
seg_0e3739,5.516001924604177
seg_0e3d44,4.959878463685513
seg_0e3ed2,4.247652957963943
seg_0e4833,10.15551813501562
seg_0e7cc5,8.710313302870606
seg_0e8b79,7.472158387579023
seg_0e9987,4.508256541967392
seg_0e9bb3,6.35098165911436
seg_0eb333,3.8675963247716427
seg_0ebfd9,4.310918437421322
seg_0f565c,2.726250905036926
seg_0f74a3,5.42921718198061
seg_0f8961,7.920058647380793
seg_0fc67a,9.440116660268977
seg_0fca83,4.361495637089014
seg_0fd3ff,3.6367810748815534
seg_1010ad,7.759209344536066
seg_103b32,5.149648773670196
seg_105cd9,3.3780359711647034
seg_1084af,8.580821087904274
seg_10a595,3.714906689465046
seg_10c09d,7.12668913243711
seg_10f3a6,4.012370056033134
seg_112b81,6.287585820049047
seg_1144bc,12.824601544432342
seg_114b79,5.239622912704944
seg_115617,3.19744800722599
seg_115a92,4.165317367970943
seg_11647f,3.452752097666264
seg_117278,5.974513837724924
seg_117ff4,6.041711470246315
seg_11860f,4.401410974085331
seg_1201e8,6.660265357375145
seg_121446,8.39578469192586
seg_121cba,4.253575276523828
seg_122ba9,6.280249500989914
seg_123dd4,7.042310515366495
seg_12ac20,10.489072336431592
seg_12b9ba,6.75414401371032
seg_12ee6e,4.813390327572822
seg_130e17,2.1244419803917407
seg_13468a,7.500635927423835
seg_136285,4.791856963098049
seg_136695,7.352831223338843
seg_137f8a,7.514002396676689
seg_138807,5.970651662707329
seg_13c2f0,5.334281070560217
seg_13e25f,6.5634255196452145
seg_140bc5,3.925340359210968
seg_141f34,11.356842969693243
seg_146926,6.3305668132943875
seg_148698,7.586810761094093
seg_14ad27,3.3551849815249444
seg_14c054,9.206145810838557
seg_14c371,7.006850190125639
seg_14c435,5.981772873580455
seg_14c89d,6.538201632469892
seg_14c8ce,9.729360268592835
seg_14d1d3,5.311050050362945
seg_14f5f0,8.190863351872075
seg_151368,8.619951925501228
seg_151d92,3.9947206024229525
seg_153d6a,8.488106754392385
seg_154361,6.249347166627645
seg_1562cb,7.8810622615814205
seg_158691,4.792886196851731
seg_158764,5.9580204277038575
seg_15adff,4.096304750859737
seg_15bf25,10.026069206884014
seg_15c9f9,3.6688746462464334
seg_161aeb,8.219692453909666
seg_161f5f,4.246681964337826
seg_162fc4,8.209583374872803
seg_16566c,5.539537471562624
seg_166f70,11.03710744632408
seg_168d1c,7.688218919373816
seg_16a270,6.81220954003057
seg_16c3a7,4.581326405823231
seg_17067e,3.8963146185477577
seg_170684,9.796354227072927
seg_170a0c,7.5991848753487385
seg_176542,8.594933895371739
seg_17799c,8.02009229618311
seg_179d90,7.611624275095761
seg_17adc0,4.525929234802723
seg_17d1ff,4.125360041260719
seg_17e596,7.004161994166207
seg_180481,6.05106378364563
seg_18096a,7.2457723116278645
seg_1815fe,10.872957123279571
seg_1827c5,7.769164546735585
seg_184222,6.332265985488892
seg_185ad6,7.9496009988765
seg_18d1d0,3.4800983075737952
seg_18d307,2.951283155918121
seg_18f633,3.9872017873823644
seg_18f853,5.908054777860642
seg_18fb65,3.2904184055924417
seg_193404,9.241315526396036
seg_19515c,5.733485624551773
seg_195eda,5.228911976337433
seg_1969c8,8.972635097726714
seg_19b08e,4.791525913327932
seg_19b9dd,5.497142521739006
seg_19e1ff,5.770145131468773
seg_19ec5c,10.287850409069797
seg_1a0e94,9.941252170279622
seg_1a0eca,6.502438122451306
seg_1a671a,4.2932764808535575
seg_1a791c,5.360757818251848
seg_1a8e06,4.317782990097999
seg_1a8f0d,2.453770726919174
seg_1a8f2c,8.369651798706501
seg_1abcaf,2.519239912509918
seg_1ac9e2,5.198601601123809
seg_1ae362,5.311410745680332
seg_1afa29,4.098584297341108
seg_1b08a4,2.9781069028377534
seg_1b1ad8,5.414411016732454
seg_1b2298,9.939040385153843
seg_1b78af,6.716476975977421
seg_1baf33,5.3117200717329975
seg_1bd38e,7.145592149049044
seg_1bf7b3,4.306877179026603
seg_1c401b,6.686070851459633
seg_1c4c5b,6.655940832018852
seg_1c4e72,6.986004626750946
seg_1c849d,3.319621237874031
seg_1c904f,4.374786615103483
seg_1c929e,4.272493479937315
seg_1cb942,7.926760547349618
seg_1cd352,6.230007475972176
seg_1cf1b5,3.913126160800457
seg_1d044c,5.446265380978584
seg_1d11e5,6.769495262265205
seg_1d596d,5.739367229908705
seg_1d980f,2.970103144466877
seg_1da819,3.9117847486138344
seg_1db443,7.368216966450214
seg_1db8e8,9.743417987826398
seg_1dec9c,9.200530692748725
seg_1e0523,4.241283137559891
seg_1e0b82,8.00007093700755
seg_1e572b,7.049379434452625
seg_1e617a,5.197087397754192
seg_1e61d6,3.365498760163784
seg_1e677e,4.861608343750238
seg_1eae76,7.920179516255856
seg_1ebe6b,4.498528040915728
seg_1ece48,4.6774408476054665
seg_1eeb8f,3.772132700920105
seg_1ef708,3.312471012800932
seg_1f1e60,6.584298086233437
seg_1f3d44,6.795973673582077
seg_1f3ede,5.020902342051268
seg_1f5240,3.575367170214653
seg_1f7cf8,4.543066847324371
seg_1f9aed,5.97981960555911
seg_1fa983,4.768860732197761
seg_1fc7ab,5.802059246301651
seg_1fe311,9.378626604981255
seg_2005a7,6.778771588891745
seg_2018c8,8.97471812819445
seg_204dc6,2.816272868216038
seg_208ba5,3.645570863544941
seg_2099f4,5.852262293696404
seg_20a990,4.049480577021837
seg_20b8d0,4.966388996779918
seg_20cbac,5.980391402900219
seg_20cc25,2.5913901917338373
seg_20d9de,9.211949873077916
seg_20e9ad,6.575805211603641
seg_210388,6.6239363596513865
seg_211299,8.563906678084283
seg_211486,7.204724717995773
seg_214492,6.11144521266222
seg_217eed,3.2364666529893875
seg_218049,3.5098942847251893
seg_21eebb,5.184891316264868
seg_21faa9,9.254321120847017
seg_222c5f,3.475730387210846
seg_225320,6.947404572192114
seg_226e60,10.075708169393241
seg_229eda,7.909669799953699
seg_22e509,6.077343148440122
seg_2313d1,5.4971083664298055
seg_232559,8.043081774551887
seg_23323e,5.254437906980515
seg_2367fb,7.046715146219241
seg_238242,8.407850208088755
seg_2383c2,5.433226772040129
seg_2396a2,2.356274272620678
seg_23b123,7.301543563563144
seg_23bdf9,9.12362356631062
seg_23c947,2.3857020716667177
seg_23efb0,6.99389470410347
seg_23f823,3.5308821999132634
seg_23fe27,8.5246014682401
seg_241266,4.908436901271343
seg_24157a,5.982214392215013
seg_24458d,6.327289395341533
seg_2465ce,7.299418557576718
seg_247262,5.77833833551209
seg_24ba8d,5.881661536246538
seg_24c078,6.18396759210527
seg_24c1c9,4.171220011889934
seg_24e071,5.328265163302421
seg_24f338,4.564517018854618
seg_257b8a,4.587092594027519
seg_2597af,5.790433733284473
seg_259c63,5.934866301506758
seg_259d65,3.491341316324472
seg_259dd3,8.517325271119713
seg_25aa9f,9.976522651390987
seg_25ab3f,5.557115037441253
seg_25b38a,7.708902963727247
seg_25c8dc,7.801677304744721
seg_25cca7,8.041906097881496
seg_25e76d,2.565064881145954
seg_26049e,9.96736883626948
seg_263deb,3.928068201184273
seg_263fb3,5.852731845235824
seg_2642d0,5.499989999115467
seg_2642d4,5.72028843575716
seg_264c7d,9.402384194940328
seg_266805,6.474646363198757
seg_266c6e,5.192408414840698
seg_266d4e,4.0047197268605235
seg_268249,5.942963140457868
seg_268625,5.4101302498281
seg_268956,4.589478131771088
seg_26a2a0,2.671276872932911
seg_26cba3,4.624520534992218
seg_26edaa,8.675500557158943
seg_2700bd,5.9816784689426425
seg_272a47,1.7138077359596888
seg_274a1a,6.519933645963669
seg_2774c4,8.689736936136963
seg_279725,8.419222843445837
seg_27a282,3.170122933626175
seg_27b7c8,6.301050522277752
seg_27db4d,10.221668829679489
seg_27de37,7.594422911956906
seg_27f532,7.5546914616021095
seg_27ff17,5.199939128637314
seg_280863,5.664776305317878
seg_280e3b,4.461830617308617
seg_284223,5.482262509018183
seg_284923,10.506269311696292
seg_287e60,3.4437227837443354
seg_287fef,3.1230449684560297
seg_288001,3.7946435107290744
seg_2883ec,6.620966086730361
seg_289d99,2.4942232263088226
seg_28fc32,7.133039296954871
seg_29022f,4.289451033949852
seg_2916e3,7.866023030761629
seg_293dbf,4.026432072281837
seg_293dc2,3.8517284687161446
seg_29475f,2.401137988448143
seg_295b1c,9.626206143513322
seg_2977cd,6.938645953029394
seg_29a073,5.655115843892098
seg_29acb7,4.670712685465813
seg_29c772,5.897018515765667
seg_29c906,6.375018511861563
seg_29d497,2.6574847712516783
seg_29d4c6,9.322238545760513
seg_29e799,5.506632920846343
seg_2a0ace,9.152287685139571
seg_2a0afc,4.3484500840008256
seg_2a0dc0,7.947908770211041
seg_2a2f1e,7.094788887761533
seg_2a4551,8.26715872712084
seg_2a6343,7.621744195791194
seg_2a8351,2.9207955771684646
seg_2aa101,3.5938327320218084
seg_2abd33,4.057570427298546
seg_2b2cb3,6.4260991848409175
seg_2b372b,5.479031279325485
seg_2b4959,6.679036366969347
seg_2b6d52,8.738209303959739
seg_2ba79a,2.6535941914618015
seg_2bcbde,8.199165312066674
seg_2be983,10.479948282471625
seg_2bf5be,7.286028445959091
seg_2bf9dd,8.612127662148094
seg_2c3203,3.020738604784012
seg_2c5e9f,8.432034379675985
seg_2c6011,5.90513833808899
seg_2c69e4,10.274159634559881
seg_2c762c,6.69104470571503
seg_2cac57,8.726821208193899
seg_2cadc0,6.806476162343752
seg_2cdbe3,4.817246044278145
seg_2d3828,5.7569776124656205
seg_2d402d,2.587552257478237
seg_2d427f,2.5323576450943945
seg_2d5544,5.228260171711445
seg_2d7cc4,3.868568625175953
seg_2d92f0,9.635315880857176
seg_2db7dc,3.106740295290947
seg_2dc6ff,2.5199868866205217
seg_2dccec,5.967736337333918
seg_2dcd3a,5.738817957431078
seg_2dcd84,8.571353037763387
seg_2dfb91,3.5669523880183696
seg_2e2372,7.7220610321258425
seg_2e50fb,3.7281756969094277
seg_2e64af,4.500326238751412
seg_2e71dd,3.3153688896536826
seg_2e88dd,6.141174446135759
seg_2e917f,7.441304265163256
seg_2e9a47,6.7920797101855275
seg_2ea616,4.843749824076891
seg_2eccb9,2.4217791185677053
seg_2ece02,5.368684202939272
seg_2ed79b,7.823101112961769
seg_2eddf6,7.867292460992933
seg_2ee95c,9.602327211074531
seg_2efd5c,6.986767168235373
seg_2f1664,7.37986809961847
seg_2f4f14,3.7025861162245275
seg_2f5695,4.805625500947237
seg_2f60db,10.26467275375314
seg_2f86cd,2.43771940870285
seg_2f8e19,8.041713847949868
seg_2f8f6d,10.742470222514006
seg_2f9336,3.806081032603979
seg_2f9581,4.527746577680111
seg_2fb672,10.055446164114285
seg_2fe382,4.3820211206078525
seg_301c1e,5.222167658746242
seg_30207d,7.944125939707971
seg_304581,5.467921900354326
seg_304b87,4.028064350187779
seg_304df5,7.695593692147755
seg_30501b,8.548431058088939
seg_3065ba,4.74300732499361
seg_30661b,5.078942035257817
seg_306756,8.230719913186505
seg_30ad2a,3.042326913625002
seg_30b043,2.108176237344742
seg_30da11,6.009115380913019
seg_30fd84,9.375342766303453
seg_310230,3.4278927541971207
seg_31064b,1.983084313929081
seg_311499,3.4917697339057923
seg_311b5e,3.664616625159979
seg_3128e6,5.876652009427548
seg_3151ff,6.41363516741991
seg_31631c,8.20345661085844
seg_316f86,3.3442492253482343
seg_318135,3.7149775211215017
seg_31a51f,3.651071969091892
seg_31a6cd,4.616118877112865
seg_31b808,5.362887270748615
seg_31c0f4,9.625855175045203
seg_31d763,3.766315499484539
seg_31d7bf,4.281621346652508
seg_31d810,7.513150585353374
seg_31ddc5,8.98879850909859
seg_3234ca,4.804207709074021
seg_324447,9.39942345789075
seg_324537,4.291332105576992
seg_325790,5.447935445651412
seg_326eb7,5.321811553359032
seg_327ed4,4.163915534853936
seg_32906d,3.5304084914922713
seg_32ad0f,7.1116505366599885
seg_32c904,6.769507043333491
seg_32d747,6.021227159231901
seg_32e763,4.65926292706728
seg_32f3a9,3.765224103927612
seg_32f6df,5.91606939214468
seg_32f72d,4.081898317992687
seg_32fc4e,7.147992983616889
seg_330579,5.332173994243145
seg_3319b5,9.672750808760524
seg_331f2b,8.386884782954773
seg_3340b9,5.513683622717857
seg_335170,3.6167291837334634
seg_337b8c,4.636371991574764
seg_339f80,5.765064859420061
seg_33c30d,2.782448419034481
seg_342ce6,7.043580616913736
seg_343571,6.432495072692633
seg_3452b2,5.482009758383036
seg_34a2b8,3.5191576677560805
seg_34a8f7,8.804860076389973
seg_34abd2,2.5569520531892778
seg_34ef79,5.288011416256428
seg_3506d6,5.638574431300163
seg_35269b,8.393148056652397
seg_355717,3.0304551869630814
seg_355d19,7.860955106688547
seg_35a2d7,9.11746341839945
seg_35b009,5.441951653391123
seg_35b753,7.876215691536665
seg_35ba8f,10.706343176376773
seg_35c587,6.672543866485357
seg_35dd45,10.053029656044789
seg_35ee83,4.687003498375415
seg_36147d,3.6574741069078445
seg_361f5a,10.693450126497307
seg_3631ec,5.17799251922965
seg_3661de,7.395108771174128
seg_369570,6.476883265554905
seg_36b77f,9.883297429104568
seg_36e32d,9.618515350922943
seg_3706be,7.5645053334236145
seg_373a04,8.863083704151213
seg_373ba6,4.502385015010834
seg_37608b,6.1008692098259925
seg_3761d0,2.799769972205162
seg_37669c,5.784358979225159
seg_376908,3.8769638925790786
seg_377134,4.778423172771931
seg_3788c5,8.406391012876178
seg_37bf85,3.1768350179195406
seg_37f3fb,3.427419950032234
seg_38001b,3.298665473341942
seg_383b6b,5.527656828522682
seg_383f2e,7.877854493018472
seg_3865bc,4.20768491512537
seg_3878d0,5.7563457903862
seg_389906,8.532940362293973
seg_38ad16,10.150967135801242
seg_38ee24,7.045705312669277
seg_392019,3.1604068371355534
seg_39300d,3.2308863500356675
seg_395e0e,6.593523814230109
seg_397983,8.609298570733518
seg_397dc9,10.505662501260405
seg_398a25,6.68735107332468
seg_39a886,5.754588130533695
seg_39ad50,2.4434032301306723
seg_3a1600,4.592990220069885
seg_3a22ac,3.303196152925491
seg_3a80c5,5.514886524438858
seg_3a8a76,3.553339650720358
seg_3aca44,3.6872073242068293
seg_3adb1a,3.1355838154256346
seg_3ae4d9,4.9799292396306996
seg_3af649,7.1113975945413115
seg_3b2013,4.604721127335232
seg_3b30fd,9.168534621581086
seg_3b4414,3.5687355969667434
seg_3b7175,4.396598104774952
seg_3b7724,8.177375098846737
seg_3b95d2,9.669687390832502
seg_3b95dc,4.823481808207929
seg_3ba485,9.273910934652434
seg_3bb90a,6.017101051568985
seg_3bc9ed,3.965963207513094
seg_3bd97e,8.907917186632753
seg_3bf9ac,3.186946616947651
seg_3bfcf6,4.065220956861973
seg_3c3ddf,3.6599115556975206
seg_3c4106,3.8434166652560235
seg_3c64fb,8.906654249243438
seg_3c8545,3.4857138204574585
seg_3cba49,6.083242883861065
seg_3cbccf,4.858187833994627
seg_3ce740,10.168679382122937
seg_3cfb73,7.862505740223336
seg_3d059a,4.549581405103207
seg_3d06cc,5.029618917703629
seg_3d19fc,4.80953899867336
seg_3d1cb3,3.950501811236143
seg_3d1f2e,4.565398211181164
seg_3d581c,2.0623210028111933
seg_3d6aac,6.052231576442718
seg_3d6e79,6.628712218225003
seg_3d9aa0,2.6764846486449243
seg_3db0a8,3.775633772969246
seg_3e00cd,9.614273537444184
seg_3e55d5,5.048165464460849
seg_3e87b4,4.359444500088692
seg_3ec967,5.189365077018738
seg_3edf51,4.855068838655948
seg_3f2086,8.050104981271433
seg_3f3689,3.630759271889925
seg_3f3983,7.048890019520885
seg_3f5be6,5.395343461126089
seg_3f80ef,5.735404749155045
seg_3f99c8,3.5696466923654078
seg_3fb24b,4.627474989444018
seg_3fc7ca,9.580635818609968
seg_3fdae0,10.634250971689704
seg_407b2b,8.003516810302811
seg_40b3aa,2.3169182394742966
seg_40f810,5.662763393506408
seg_411225,4.391596876323223
seg_414d0f,7.04298611408472
seg_4185b3,6.390794817447662
seg_419531,7.779916561471065
seg_419b2a,7.245301315426826
seg_41a267,4.0333456115722655
seg_41aadc,6.280452493361663
seg_41ab7e,6.524338197217789
seg_41be18,8.110557824471966
seg_41be7d,5.10323030602932
seg_41f45e,5.527986915886403
seg_420bcc,4.917939074128866
seg_420d4e,8.138511818528176
seg_421a96,5.354185891866684
seg_421da1,8.323052769772708
seg_423ebe,6.897248654931784
seg_425462,5.337587599098683
seg_42648c,5.337667838287353
seg_4280d9,9.41879732555116
seg_428d66,3.173865533173084
seg_42c4c9,9.255475700169569
seg_42e7e8,5.464328453421593
seg_42ff14,10.545356064796447
seg_430e66,5.271703525215387
seg_43383f,5.9274702740907665
seg_434c96,3.206647029817104
seg_43597f,4.863041999220848
seg_43c6f4,8.436686582736671
seg_440106,8.566952982516494
seg_4401d8,8.108148932389915
seg_441c6d,8.830296147495858
seg_4435bd,3.6066796575188635
seg_447972,4.547010633230209
seg_447b8b,9.167369225032628
seg_447cb3,8.073984393175925
seg_44d3ca,3.5122822344303133
seg_455b16,4.69004163364768
seg_456149,7.9450899808107645
seg_457234,10.256203135975099
seg_45838b,7.345265458256006
seg_4587bb,9.202366345100105
seg_45a8a9,3.6655163715183736
seg_45b051,2.1602678155601023
seg_45e062,8.018889302417636
seg_45e4ed,4.879789944261312
seg_45e7ad,2.852242471963167
seg_46012e,9.985888026383938
seg_460436,8.367128288645182
seg_461ab5,3.192940873169899
seg_461b63,5.30409071713686
seg_462c1d,8.095556001713033
seg_464839,6.809520522326231
seg_468bc9,7.67591623463016
seg_468fdb,3.495852533340454
seg_46a42b,4.193809366106987
seg_46b84d,7.540766520872712
seg_46c6d3,9.2304792714715
seg_46dd7c,4.807384252816439
seg_4729a7,5.518369412183762
seg_4743ab,8.099793335789814
seg_4743fa,11.301108050361275
seg_476700,5.319336193561554
seg_476bdb,2.8481273841261863
seg_477c83,2.689520810395479
seg_478327,7.5020181146413085
seg_47a48f,8.560752339247964
seg_47d374,5.991113265872001
seg_47fed6,7.097454817384482
seg_482745,3.615450296878815
seg_4848e3,4.218582611262798
seg_484901,5.53010334533453
seg_486973,5.210728350877762
seg_48a4b3,5.343439854621887
seg_48a80c,4.930549847245216
seg_48b545,9.90892403054214
seg_48feba,3.5057847622036933
seg_490092,8.781139236319461
seg_490d6e,5.540059031695128
seg_492dc6,6.15090435731411
seg_49322d,6.874411251544952
seg_49336f,5.4330568503439425
seg_495573,7.548006032977137
seg_496d07,3.765072245299816
seg_496dad,3.8265717208385466
seg_49b0cb,9.511815473407507
seg_49d84b,7.365326716192067
seg_49fdf0,8.457031061857938
seg_4a2525,10.384932285424322
seg_4a6096,3.282425621509552
seg_4a719c,4.419025886058807
seg_4a91a9,4.915904362082482
seg_4a9e6b,6.611162412980105
seg_4a9e8d,9.382846338969612
seg_4ab7bf,8.900526095367969
seg_4abc29,3.9207485501766204
seg_4acc4b,2.9526998582482338
seg_4ad5a2,8.629033885819721
seg_4ad674,5.3277101187109945
seg_4adeda,7.881717269331217
seg_4ae37c,10.235414191864198
seg_4ae712,7.464897660076618
seg_4b0839,4.653193711131811
seg_4b4c91,10.060893287140294
seg_4b4ffb,5.915047718703747
seg_4b8044,5.358245390146971
seg_4b953a,4.170153186410666
seg_4ba3d1,8.941619526366004
seg_4c067a,5.844213699996471
seg_4c12b2,3.4072465905547142
seg_4c18e2,3.5179808356761932
seg_4c3a2b,5.841835491925478
seg_4c4995,5.2939815053343775
seg_4c65e6,6.8557927667329785
seg_4c8db6,8.705455436304211
seg_4ca6de,7.241064195260057
seg_4cb0d7,6.7455616418421265
seg_4cb9c6,4.3049039250731465
seg_4ce234,7.535832088044612
seg_4d0008,6.198179491609335
seg_4d0041,9.582699516555527
seg_4d0c45,7.763724086642266
seg_4d18f4,2.9441084116339686
seg_4d2671,7.736357879340648
seg_4d53c2,7.965466639518738
seg_4d5a4a,4.128795665323734
seg_4d7c56,5.9592541950643065
seg_4d8f0f,5.617993695050478
seg_4db886,8.180518529410667
seg_4db997,3.6730245391130447
seg_4dbbd1,7.3957898658216
seg_4ddddc,6.776809951275587
seg_4dfa03,3.56604922118783
seg_4e0c4a,9.945713415183127
seg_4e2c66,2.3316561464071275
seg_4e3bd7,3.2599419053792955
seg_4e627b,5.517227347224951
seg_4e9646,7.848263357877266
seg_4ea3fa,4.689452576041222
seg_4ea81c,3.0682293861508367
seg_4eb127,3.8763035660982132
seg_4eeaef,3.674555610895157
seg_4eef28,7.745070447709178
seg_4f48b4,2.706575958490372
seg_4f5931,8.686790344344569
seg_4f76a2,5.27404139277339
seg_4f83a3,9.876198141779518
seg_4fa87d,4.670463744427776
seg_4fce5b,4.870719184547663
seg_4fd191,5.198623086750508
seg_500108,5.345503478258848
seg_5009d9,2.4831802463531494
seg_500c80,8.885528488188516
seg_502fab,8.095320156618953
seg_507065,5.825038547217846
seg_5090fa,6.850555114611983
seg_509d55,4.596556889176369
seg_50a667,4.538934645354748
seg_50b048,7.890482245117426
seg_50e270,5.059079077005387
seg_511d25,9.117421912136678
seg_512b3e,8.558762274082751
seg_514543,3.3848844117224215
seg_5147e1,5.753730778746307
seg_514b85,9.92403581820021
seg_5165a4,9.614342650875448
seg_517345,6.400321009814739
seg_517425,4.1277965462803845
seg_51865e,3.6623681677182516
seg_518b1e,4.146391651570797
seg_51b68c,10.843669342341833
seg_51f0a2,5.716147699892521
seg_51f6fd,6.1181573741734026
seg_521a88,8.648836457163444
seg_523945,2.0956713837981225
seg_524b39,7.208697437226772
seg_5254ce,7.250847465604311
seg_5255c0,6.949574092067778
seg_52636c,2.7412613465189932
seg_529be4,5.760317007780075
seg_529c99,3.7278736526966094
seg_52c139,11.11286785173032
seg_530a02,9.933882621468394
seg_53103b,4.1578672553300855
seg_5311d1,3.636747137725353
seg_533613,9.311543340045958
seg_53498a,4.699087558120489
seg_53a557,6.532368432760238
seg_53a5fd,6.730152862967923
seg_53bdf5,9.542325696945191
seg_53caf1,8.670587982796132
seg_53d818,5.52004629945755
seg_53e645,6.1788134724721315
seg_53fa13,4.018235554516315
seg_5407b0,5.225111135840416
seg_5445bc,5.469073985517025
seg_54490e,7.231996069848537
seg_545fda,9.723568292861106
seg_5467c8,8.30961788987853
seg_546864,9.07567332603126
seg_5470ca,5.544001442819834
seg_5495ca,3.8126179087162018
seg_54af0d,3.6544044578075408
seg_54b0ee,8.519601198073243
seg_54d0f3,3.369349555671215
seg_55239a,4.4005347298383715
seg_552b8e,9.497829679749906
seg_5559d9,3.119822547018528
seg_555f63,4.337933577577274
seg_5597ed,5.378319514960051
seg_55a0c3,5.133953941738605
seg_55a9a4,7.904371750816702
seg_55b566,2.6119791148900986
seg_55d50b,3.22905625551939
seg_561cf4,3.0158462049404786
seg_563059,6.798735124379396
seg_5639b3,6.020506385008494
seg_566efe,7.2037388712987305
seg_56e3e7,9.185453506989404
seg_56e6f1,5.218171178907156
seg_56ebc7,4.33515518895785
seg_570a20,5.49615438888073
seg_570d69,6.5057304980754855
seg_572172,7.682902012022212
seg_5759c9,7.464316334692528
seg_5765b6,9.8861872288062
seg_578e84,8.66870146355033
seg_57908c,4.243447592735291
seg_57b6c0,5.842246382653713
seg_57dd68,7.7021902899667625
