seg_id,time_to_failure
seg_2bf5be,11.215227127075195
seg_2bf9dd,10.355378150939941
seg_2c3203,8.725091934204102
seg_2c5e9f,10.013965606689453
seg_2c6011,9.066505432128906
seg_2c69e4,11.084940910339355
seg_2c762c,10.320618629455566
seg_2cac57,11.11970043182373
seg_2cadc0,9.979206085205078
seg_2cdbe3,8.725091934204102
seg_2d3828,9.516474723815918
seg_2d402d,8.573859214782715
seg_2d427f,8.293336868286133
seg_2d5544,9.158352851867676
seg_2d7cc4,8.725091934204102
seg_2d92f0,11.125970840454102
seg_2db7dc,10.903838157653809
seg_2dc6ff,6.321641445159912
seg_2dccec,9.318422317504883
seg_2dcd3a,9.13731861114502
seg_2dcd84,10.74352741241455
seg_2dfb91,8.293336868286133
seg_2e2372,10.355378150939941
seg_2e50fb,9.200973510742188
seg_2e64af,9.621084213256836
seg_2e71dd,8.759852409362793
seg_2e88dd,10.074732780456543
seg_2e917f,9.175061225891113
seg_2e9a47,9.922119140625
seg_2ea616,9.887359619140625
seg_2eccb9,8.725091934204102
seg_2ece02,8.529627799987793
seg_2ed79b,8.725091934204102
seg_2eddf6,10.778286933898926
seg_2ee95c,11.11970043182373
seg_2efd5c,10.689030647277832
seg_2f1664,10.320618629455566
seg_2f4f14,10.174276351928711
seg_2f5695,9.175061225891113
seg_2f60db,10.361648559570312
seg_2f86cd,6.0454912185668945
seg_2f8e19,11.034124374389648
seg_2f8f6d,11.11970043182373
seg_2f9336,9.832862854003906
seg_2f9581,8.871042251586914
seg_2fb672,11.65899658203125
seg_2fe382,10.320618629455566
seg_301c1e,10.423599243164062
seg_30207d,11.19227409362793
seg_304581,8.816939353942871
seg_304b87,9.832862854003906
seg_304df5,11.125970840454102
seg_30501b,10.778286933898926
seg_3065ba,9.979206085205078
seg_30661b,9.175061225891113
seg_306756,10.320618629455566
seg_30ad2a,8.293336868286133
seg_30b043,9.162033081054688
seg_30da11,8.529627799987793
seg_30fd84,11.103017807006836
seg_310230,8.759852409362793
seg_31064b,8.545493125915527
seg_311499,8.635834693908691
seg_311b5e,8.779194831848145
seg_3128e6,9.158352851867676
seg_3151ff,9.979206085205078
seg_31631c,9.889949798583984
seg_316f86,10.334342956542969
seg_318135,8.348525047302246
seg_31a51f,8.634749412536621
seg_31a6cd,9.529237747192383
seg_31b808,9.979206085205078
seg_31c0f4,11.19227409362793
seg_31d763,9.832862854003906
seg_31d7bf,8.348525047302246
seg_31d810,10.269803047180176
seg_31ddc5,10.355378150939941
seg_3234ca,8.816939353942871
seg_324447,10.320618629455566
seg_324537,9.887359619140625
seg_325790,9.158352851867676
seg_326eb7,8.816939353942871
seg_327ed4,8.43778133392334
seg_32906d,8.43778133392334
seg_32ad0f,10.778286933898926
seg_32c904,11.125970840454102
seg_32d747,9.979206085205078
seg_32e763,8.725091934204102
seg_32f3a9,9.832862854003906
seg_32f6df,8.727683067321777
seg_32f72d,9.832862854003906
seg_32fc4e,11.287800788879395
seg_330579,9.158352851867676
seg_3319b5,11.11970043182373
seg_331f2b,11.58642292022705
seg_3340b9,9.175061225891113
seg_335170,8.850008010864258
seg_337b8c,9.567988395690918
seg_339f80,10.320618629455566
seg_33c30d,8.725091934204102
seg_342ce6,11.621182441711426
seg_343571,11.084940910339355
seg_3452b2,9.158352851867676
seg_34a2b8,9.893630027770996
seg_34a8f7,11.030444145202637
seg_34abd2,9.05971908569336
seg_34ef79,9.832862854003906
seg_3506d6,8.779194831848145
seg_35269b,11.034124374389648
seg_355717,8.805497169494629
seg_355d19,11.11970043182373
seg_35a2d7,11.030444145202637
seg_35b009,8.725091934204102
seg_35b753,9.516474723815918
seg_35ba8f,11.531926155090332
seg_35c587,9.158352851867676
seg_35dd45,10.689030647277832
seg_35ee83,8.816939353942871
seg_36147d,9.423542976379395
seg_361f5a,11.454720497131348
seg_3631ec,8.816939353942871
seg_3661de,11.125970840454102
seg_369570,9.798103332519531
seg_36b77f,10.87381362915039
seg_36e32d,11.19227409362793
seg_3706be,10.692710876464844
seg_373a04,10.654271125793457
seg_373ba6,8.816939353942871
seg_37608b,8.993958473205566
seg_3761d0,8.634749412536621
seg_37669c,8.52614974975586
seg_376908,7.6523518562316895
seg_377134,8.725091934204102
seg_3788c5,11.286039352416992
seg_37bf85,8.689939498901367
seg_37f3fb,8.293336868286133
seg_38001b,9.14897632598877
seg_383b6b,9.659834861755371
seg_383f2e,10.013965606689453
seg_3865bc,8.725091934204102
seg_3878d0,8.385183334350586
seg_389906,10.320618629455566
seg_38ad16,11.693756103515625
seg_38ee24,10.480687141418457
seg_392019,10.781967163085938
seg_39300d,8.635834693908691
seg_395e0e,11.125970840454102
seg_397983,10.109492301940918
seg_397dc9,11.030444145202637
seg_398a25,9.383687973022461
seg_39a886,9.81125259399414
seg_39ad50,6.155704021453857
seg_3a1600,9.962496757507324
seg_3a22ac,9.529237747192383
seg_3a80c5,10.235633850097656
seg_3a8a76,8.635834693908691
seg_3aca44,7.747941970825195
seg_3adb1a,9.474740982055664
seg_3ae4d9,8.977249145507812
seg_3af649,11.084940910339355
seg_3b2013,8.348525047302246
seg_3b30fd,10.74352741241455
seg_3b4414,8.725091934204102
seg_3b7175,10.320618629455566
seg_3b7724,11.084940910339355
seg_3b95d2,11.030444145202637
seg_3b95dc,8.816939353942871
seg_3ba485,11.030444145202637
seg_3bb90a,9.158352851867676
seg_3bc9ed,10.299583435058594
seg_3bd97e,11.11970043182373
seg_3bf9ac,8.43778133392334
seg_3bfcf6,8.759852409362793
seg_3c3ddf,9.439981460571289
seg_3c4106,9.474740982055664
seg_3c64fb,10.269803047180176
seg_3c8545,8.635834693908691
seg_3cba49,10.938597679138184
seg_3cbccf,8.816939353942871
seg_3ce740,11.287800788879395
seg_3cfb73,11.11970043182373
seg_3d059a,8.725091934204102
seg_3d06cc,10.269803047180176
seg_3d19fc,8.759852409362793
seg_3d1cb3,9.798103332519531
seg_3d1f2e,9.887359619140625
seg_3d581c,8.635834693908691
seg_3d6aac,10.74352741241455
seg_3d6e79,9.979206085205078
seg_3d9aa0,9.465658187866211
seg_3db0a8,8.635834693908691
seg_3e00cd,11.11970043182373
seg_3e55d5,9.094871520996094
seg_3e87b4,8.18610954284668
seg_3ec967,8.816939353942871
seg_3edf51,9.318422317504883
seg_3f2086,11.11970043182373
seg_3f3689,8.635834693908691
seg_3f3983,10.938597679138184
seg_3f5be6,9.175061225891113
seg_3f80ef,9.659834861755371
seg_3f99c8,8.705562591552734
seg_3fb24b,9.072776794433594
seg_3fc7ca,11.287800788879395
seg_3fdae0,10.320618629455566
seg_407b2b,9.158352851867676
seg_40b3aa,8.000099182128906
seg_40f810,8.725091934204102
seg_411225,8.385183334350586
seg_414d0f,10.320618629455566
seg_4185b3,9.979206085205078
seg_419531,11.454720497131348
seg_419b2a,11.084940910339355
seg_41a267,11.157514572143555
seg_41aadc,10.765012741088867
seg_41ab7e,10.074732780456543
seg_41be18,10.94638729095459
seg_41be7d,10.320618629455566
seg_41f45e,10.74352741241455
seg_420bcc,9.798103332519531
seg_420d4e,10.320618629455566
seg_421a96,9.979206085205078
seg_421da1,11.084940910339355
seg_423ebe,10.46397876739502
seg_425462,8.672492980957031
seg_42648c,9.436285972595215
seg_4280d9,11.287800788879395
seg_428d66,8.725091934204102
seg_42c4c9,9.013907432556152
seg_42e7e8,9.979206085205078
seg_42ff14,11.454720497131348
seg_430e66,9.832862854003906
seg_43383f,9.424628257751465
seg_434c96,8.293336868286133
seg_43597f,8.98151969909668
seg_43c6f4,11.365464210510254
seg_440106,11.030444145202637
seg_4401d8,10.320618629455566
seg_441c6d,11.215227127075195
seg_4435bd,8.293336868286133
seg_447972,8.670595169067383
seg_447b8b,11.125970840454102
seg_447cb3,11.084940910339355
seg_44d3ca,8.635834693908691
seg_455b16,9.005615234375
seg_456149,11.11970043182373
seg_457234,11.535606384277344
seg_45838b,9.175061225891113
seg_4587bb,9.979206085205078
seg_45a8a9,8.670595169067383
seg_45b051,7.997567653656006
seg_45e062,11.157514572143555
seg_45e4ed,8.816939353942871
seg_45e7ad,10.030717849731445
seg_46012e,11.71670913696289
seg_460436,11.58642292022705
seg_461ab5,8.725091934204102
seg_461b63,9.175061225891113
seg_462c1d,10.269803047180176
seg_464839,8.993958473205566
seg_468bc9,10.383913040161133
seg_468fdb,10.317634582519531
seg_46a42b,8.725091934204102
seg_46b84d,10.355378150939941
seg_46c6d3,11.11970043182373
seg_46dd7c,8.871042251586914
seg_4729a7,8.725091934204102
seg_4743ab,11.19227409362793
seg_4743fa,11.287800788879395
seg_476700,9.424628257751465
seg_476bdb,8.464082717895508
seg_477c83,9.832862854003906
seg_478327,10.320618629455566
seg_47a48f,11.084940910339355
seg_47d374,9.933775901794434
seg_47fed6,10.266121864318848
seg_482745,9.887359619140625
seg_4848e3,8.977249145507812
seg_484901,8.816939353942871
seg_486973,9.08321475982666
seg_48a4b3,10.42795181274414
seg_48a80c,9.13731861114502
seg_48b545,10.47927188873291
seg_48feba,8.725091934204102
seg_490092,10.857131004333496
seg_490d6e,9.979206085205078
seg_492dc6,9.529237747192383
seg_49322d,9.928389549255371
seg_49336f,8.672492980957031
seg_495573,11.215227127075195
seg_496d07,9.5134916305542
seg_496dad,8.779194831848145
seg_49b0cb,11.11970043182373
seg_49d84b,10.202641487121582
seg_49fdf0,11.11970043182373
seg_4a2525,11.11970043182373
seg_4a6096,9.809760093688965
seg_4a719c,9.928389549255371
seg_4a91a9,8.385183334350586
seg_4a9e6b,10.174276351928711
seg_4a9e8d,9.92470932006836
seg_4ab7bf,11.215227127075195
seg_4abc29,8.634749412536621
seg_4acc4b,8.43778133392334
seg_4ad5a2,10.480687141418457
seg_4ad674,9.175061225891113
seg_4adeda,11.11970043182373
seg_4ae37c,9.979206085205078
seg_4ae712,11.125970840454102
seg_4b0839,8.348525047302246
seg_4b4c91,10.42795181274414
seg_4b4ffb,8.871042251586914
seg_4b8044,9.887359619140625
seg_4b953a,8.43778133392334
seg_4ba3d1,10.822100639343262
seg_4c067a,9.516474723815918
seg_4c12b2,9.066505432128906
seg_4c18e2,8.635834693908691
seg_4c3a2b,10.778286933898926
seg_4c4995,10.334342956542969
seg_4c65e6,10.938597679138184
seg_4c8db6,11.495750427246094
seg_4ca6de,10.231362342834473
seg_4cb0d7,9.175061225891113
seg_4cb9c6,9.066505432128906
seg_4ce234,10.174276351928711
seg_4d0008,8.816939353942871
seg_4d0041,11.11970043182373
seg_4d0c45,10.320618629455566
seg_4d18f4,8.43778133392334
seg_4d2671,11.58642292022705
seg_4d53c2,11.1985445022583
seg_4d5a4a,9.529237747192383
seg_4d7c56,9.158352851867676
seg_4d8f0f,9.08321475982666
seg_4db886,11.125970840454102
seg_4db997,8.725091934204102
seg_4dbbd1,10.480687141418457
seg_4ddddc,9.832862854003906
seg_4dfa03,8.977249145507812
seg_4e0c4a,11.125970840454102
seg_4e2c66,9.13731861114502
seg_4e3bd7,8.850008010864258
seg_4e627b,8.816939353942871
seg_4e9646,10.355378150939941
seg_4ea3fa,9.832862854003906
seg_4ea81c,9.529237747192383
seg_4eb127,8.43778133392334
seg_4eeaef,8.725091934204102
seg_4eef28,11.034124374389648
seg_4f48b4,8.204080581665039
seg_4f5931,11.11970043182373
seg_4f76a2,9.158352851867676
seg_4f83a3,11.58642292022705
seg_4fa87d,11.215227127075195
seg_4fce5b,8.635834693908691
seg_4fd191,8.634749412536621
seg_500108,9.979206085205078
seg_5009d9,8.855379104614258
seg_500c80,10.822100639343262
seg_502fab,11.11970043182373
seg_507065,9.347029685974121
seg_5090fa,10.269803047180176
seg_509d55,9.979206085205078
seg_50a667,8.293336868286133
seg_50b048,9.30534839630127
seg_50e270,9.832862854003906
seg_511d25,10.450904846191406
seg_512b3e,11.215227127075195
seg_514543,8.725091934204102
seg_5147e1,9.158352851867676
seg_514b85,11.621182441711426
seg_5165a4,10.320618629455566
seg_517345,9.995481491088867
seg_517425,8.725091934204102
seg_51865e,8.635834693908691
seg_518b1e,7.401446342468262
seg_51b68c,11.71670913696289
seg_51f0a2,9.495441436767578
seg_51f6fd,10.480687141418457
seg_521a88,10.771283149719238
seg_523945,8.670595169067383
seg_524b39,10.139516830444336
seg_5254ce,11.215227127075195
seg_5255c0,10.938597679138184
seg_52636c,8.204080581665039
seg_529be4,9.175061225891113
seg_529c99,8.725091934204102
seg_52c139,11.287800788879395
seg_530a02,11.621182441711426
seg_53103b,8.977249145507812
seg_5311d1,6.410897731781006
seg_533613,11.286039352416992
seg_53498a,10.282875061035156
seg_53a557,9.318422317504883
seg_53a5fd,10.320618629455566
seg_53bdf5,11.058810234069824
seg_53caf1,10.355378150939941
seg_53d818,8.816939353942871
seg_53e645,9.335371971130371
seg_53fa13,8.725091934204102
seg_5407b0,8.43778133392334
seg_5445bc,8.816939353942871
seg_54490e,11.034124374389648
seg_545fda,11.71670913696289
seg_5467c8,11.11970043182373
seg_546864,11.58642292022705
seg_5470ca,8.816939353942871
seg_5495ca,8.43778133392334
seg_54af0d,8.293336868286133
seg_54b0ee,10.544054985046387
seg_54d0f3,8.491390228271484
seg_55239a,8.779194831848145
seg_552b8e,11.215227127075195
seg_5559d9,8.348525047302246
seg_555f63,8.204080581665039
seg_5597ed,9.621084213256836
seg_55a0c3,9.836853981018066
seg_55a9a4,11.084940910339355
seg_55b566,8.850008010864258
seg_55d50b,8.927022933959961
seg_561cf4,7.953174591064453
seg_563059,10.320618629455566
seg_5639b3,9.175061225891113
seg_566efe,11.215227127075195
seg_56e3e7,10.94638729095459
seg_56e6f1,9.979206085205078
seg_56ebc7,8.725091934204102
seg_570a20,8.88908576965332
seg_570d69,11.084940910339355
seg_572172,10.231362342834473
seg_5759c9,9.979206085205078
seg_5765b6,9.979206085205078
seg_578e84,11.11970043182373
seg_57908c,9.08321475982666
seg_57b6c0,10.320618629455566
seg_57dd68,11.11970043182373
seg_57ea44,9.226574897766113
seg_580b65,9.92470932006836
seg_581fac,8.634749412536621
seg_585872,10.355378150939941
seg_586726,9.028717994689941
seg_586c0f,9.659834861755371
seg_5887a8,10.654271125793457
seg_588f61,9.439981460571289
seg_58d52d,11.034124374389648
seg_58e74b,9.567988395690918
seg_58e9f9,11.11970043182373
