,acoustic_data,time_to_failure
316170612,4,5.74
316170613,2,5.74
316170614,0,5.74
316170615,7,5.74
316170616,4,5.74
316170617,7,5.74
316170618,6,5.74
316170619,12,5.74
316170620,9,5.74
316170621,4,5.74
316170622,-2,5.74
316170623,0,5.74
316170624,1,5.74
316170625,3,5.74
316170626,2,5.74
316170627,4,5.74
316170628,4,5.74
316170629,6,5.74
316170630,6,5.74
316170631,7,5.74
316170632,5,5.74
316170633,7,5.74
316170634,5,5.74
316170635,7,5.74
316170636,8,5.74
316170637,6,5.74
316170638,8,5.74
316170639,6,5.74
316170640,1,5.74
316170641,3,5.74
316170642,6,5.74
316170643,0,5.74
316170644,7,5.74
316170645,7,5.74
316170646,4,5.74
316170647,5,5.74
316170648,4,5.74
316170649,3,5.74
316170650,7,5.74
316170651,7,5.74
316170652,4,5.74
316170653,4,5.74
316170654,7,5.74
316170655,6,5.74
316170656,7,5.74
316170657,9,5.74
316170658,7,5.74
316170659,7,5.74
316170660,9,5.74
316170661,7,5.74
316170662,2,5.74
316170663,0,5.74
316170664,2,5.74
316170665,4,5.74
316170666,6,5.74
316170667,5,5.74
316170668,9,5.74
316170669,4,5.74
316170670,5,5.74
316170671,7,5.74
316170672,0,5.74
316170673,-1,5.74
316170674,3,5.74
316170675,5,5.74
316170676,5,5.74
316170677,6,5.74
316170678,2,5.74
316170679,7,5.74
316170680,5,5.74
316170681,8,5.74
316170682,8,5.74
316170683,2,5.74
316170684,5,5.74
316170685,7,5.74
316170686,4,5.74
316170687,6,5.74
316170688,10,5.74
316170689,5,5.74
316170690,4,5.74
316170691,7,5.74
316170692,2,5.74
316170693,8,5.74
316170694,9,5.74
316170695,4,5.74
316170696,-2,5.74
316170697,-3,5.74
316170698,-2,5.74
316170699,6,5.74
316170700,5,5.74
316170701,-2,5.74
316170702,1,5.74
316170703,2,5.74
316170704,2,5.74
316170705,5,5.74
316170706,5,5.74
316170707,4,5.74
316170708,3,5.74
316170709,6,5.74
316170710,4,5.74
316170711,2,5.74
316170712,1,5.74
316170713,8,5.74
316170714,9,5.74
316170715,2,5.74
316170716,3,5.74
316170717,4,5.74
316170718,3,5.74
316170719,5,5.74
316170720,5,5.74
316170721,11,5.74
316170722,14,5.74
316170723,12,5.74
316170724,8,5.74
316170725,6,5.74
316170726,8,5.74
316170727,7,5.74
316170728,3,5.74
316170729,6,5.74
316170730,4,5.74
316170731,0,5.74
316170732,0,5.74
316170733,5,5.74
316170734,3,5.74
316170735,3,5.74
316170736,2,5.74
316170737,0,5.74
316170738,4,5.74
316170739,5,5.74
316170740,5,5.74
316170741,4,5.74
316170742,5,5.74
316170743,6,5.74
316170744,2,5.74
316170745,2,5.74
316170746,3,5.74
316170747,6,5.74
316170748,6,5.74
316170749,3,5.74
316170750,7,5.74
316170751,7,5.74
316170752,7,5.74
316170753,6,5.74
316170754,4,5.74
316170755,2,5.74
316170756,9,5.74
316170757,5,5.74
316170758,-1,5.74
316170759,2,5.74
316170760,4,5.74
316170761,4,5.74
316170762,0,5.74
316170763,7,5.74
316170764,11,5.74
316170765,8,5.74
316170766,5,5.74
316170767,3,5.74
316170768,3,5.74
316170769,7,5.74
316170770,4,5.74
316170771,-3,5.74
316170772,0,5.74
316170773,1,5.74
316170774,3,5.74
316170775,6,5.74
316170776,8,5.74
316170777,8,5.74
316170778,7,5.74
316170779,8,5.74
316170780,8,5.74
316170781,4,5.74
316170782,6,5.74
316170783,2,5.74
316170784,6,5.74
316170785,2,5.74
316170786,4,5.74
316170787,5,5.74
316170788,2,5.74
316170789,3,5.74
316170790,2,5.74
316170791,0,5.74
316170792,2,5.74
316170793,-1,5.74
316170794,3,5.74
316170795,5,5.74
316170796,6,5.74
316170797,7,5.74
316170798,6,5.74
316170799,7,5.74
316170800,6,5.74
316170801,2,5.74
316170802,0,5.74
316170803,3,5.74
316170804,5,5.74
316170805,1,5.74
316170806,-1,5.74
316170807,2,5.74
316170808,3,5.74
316170809,0,5.74
316170810,3,5.74
316170811,7,5.74
316170812,8,5.74
316170813,5,5.74
316170814,7,5.74
316170815,6,5.74
316170816,7,5.74
316170817,8,5.74
316170818,4,5.74
316170819,3,5.74
316170820,0,5.74
316170821,-2,5.74
316170822,2,5.74
316170823,1,5.74
316170824,3,5.74
316170825,10,5.74
316170826,9,5.74
316170827,6,5.74
316170828,9,5.74
316170829,10,5.74
316170830,9,5.74
316170831,8,5.74
316170832,11,5.74
316170833,4,5.74
316170834,-1,5.74
316170835,2,5.74
316170836,4,5.74
316170837,4,5.74
316170838,1,5.74
316170839,3,5.74
316170840,4,5.74
316170841,6,5.74
316170842,3,5.74
316170843,9,5.74
316170844,8,5.74
316170845,9,5.74
316170846,8,5.74
316170847,7,5.74
316170848,-2,5.74
316170849,3,5.74
316170850,7,5.74
316170851,2,5.74
316170852,7,5.74
316170853,8,5.74
316170854,7,5.74
316170855,4,5.74
316170856,-3,5.74
316170857,-1,5.74
316170858,3,5.74
316170859,2,5.74
316170860,5,5.74
316170861,1,5.74
316170862,6,5.74
316170863,6,5.74
316170864,0,5.74
316170865,2,5.74
316170866,7,5.74
316170867,3,5.74
316170868,4,5.74
316170869,4,5.74
316170870,5,5.74
316170871,11,5.74
316170872,9,5.74
316170873,9,5.74
316170874,5,5.74
316170875,3,5.74
316170876,10,5.74
316170877,7,5.74
316170878,6,5.74
316170879,3,5.74
316170880,3,5.74
316170881,7,5.74
316170882,6,5.74
316170883,3,5.74
316170884,6,5.74
316170885,6,5.74
316170886,4,5.74
316170887,4,5.74
316170888,3,5.74
316170889,7,5.74
316170890,7,5.74
316170891,4,5.74
316170892,-3,5.74
316170893,2,5.74
316170894,2,5.74
316170895,2,5.74
316170896,6,5.74
316170897,5,5.74
316170898,11,5.74
316170899,12,5.74
316170900,9,5.74
316170901,9,5.74
316170902,9,5.74
316170903,3,5.74
316170904,6,5.74
316170905,5,5.74
316170906,7,5.74
316170907,2,5.74
316170908,2,5.74
316170909,7,5.74
316170910,4,5.74
316170911,2,5.74
316170912,7,5.74
316170913,9,5.74
316170914,7,5.74
316170915,1,5.74
316170916,2,5.74
316170917,5,5.74
316170918,4,5.74
316170919,4,5.74
316170920,1,5.74
316170921,1,5.74
316170922,0,5.74
316170923,1,5.74
316170924,-1,5.74
316170925,6,5.74
316170926,8,5.74
316170927,6,5.74
316170928,8,5.74
316170929,7,5.74
316170930,6,5.74
316170931,6,5.74
316170932,3,5.74
316170933,6,5.74
316170934,4,5.74
316170935,8,5.74
316170936,8,5.74
316170937,8,5.74
316170938,4,5.74
316170939,8,5.74
316170940,5,5.74
316170941,6,5.74
316170942,4,5.74
316170943,2,5.74
316170944,4,5.74
316170945,7,5.74
316170946,2,5.74
316170947,0,5.74
316170948,5,5.74
316170949,4,5.74
316170950,3,5.74
316170951,4,5.74
316170952,1,5.74
316170953,6,5.74
316170954,3,5.74
316170955,-2,5.74
316170956,6,5.74
316170957,10,5.74
316170958,7,5.74
316170959,7,5.74
316170960,3,5.74
316170961,6,5.74
316170962,8,5.74
316170963,-2,5.74
316170964,2,5.74
316170965,6,5.74
316170966,4,5.74
316170967,4,5.74
316170968,6,5.74
316170969,6,5.74
316170970,2,5.74
316170971,2,5.74
316170972,2,5.74
316170973,4,5.74
316170974,4,5.74
316170975,8,5.74
316170976,3,5.74
316170977,8,5.74
316170978,6,5.74
316170979,5,5.74
316170980,8,5.74
316170981,6,5.74
316170982,10,5.74
316170983,5,5.74
316170984,4,5.74
316170985,9,5.74
316170986,5,5.74
316170987,6,5.74
316170988,7,5.74
316170989,7,5.74
316170990,8,5.74
316170991,8,5.74
316170992,9,5.74
316170993,5,5.74
316170994,6,5.74
316170995,9,5.74
316170996,7,5.74
316170997,3,5.74
316170998,3,5.74
316170999,3,5.74
316171000,3,5.74
316171001,5,5.74
316171002,3,5.74
316171003,2,5.74
316171004,0,5.74
316171005,5,5.74
316171006,4,5.74
316171007,6,5.74
316171008,4,5.74
316171009,8,5.74
316171010,4,5.74
316171011,5,5.74
316171012,2,5.74
316171013,0,5.74
316171014,1,5.74
316171015,0,5.74
316171016,6,5.74
316171017,5,5.74
316171018,11,5.74
316171019,10,5.74
316171020,10,5.74
316171021,11,5.74
316171022,7,5.74
316171023,2,5.74
316171024,3,5.74
316171025,2,5.74
316171026,6,5.74
316171027,8,5.74
316171028,4,5.74
316171029,7,5.74
316171030,1,5.74
316171031,4,5.74
316171032,3,5.74
316171033,9,5.74
316171034,8,5.74
316171035,7,5.74
316171036,2,5.74
316171037,7,5.74
316171038,8,5.74
316171039,7,5.74
316171040,4,5.74
316171041,3,5.74
316171042,1,5.74
316171043,1,5.74
316171044,-2,5.74
316171045,4,5.74
316171046,5,5.74
316171047,2,5.74
316171048,5,5.74
316171049,7,5.74
316171050,7,5.74
316171051,6,5.74
316171052,9,5.74
316171053,7,5.74
316171054,2,5.74
316171055,5,5.74
316171056,3,5.74
316171057,2,5.74
316171058,7,5.74
316171059,9,5.74
316171060,5,5.74
316171061,2,5.74
316171062,3,5.74
316171063,7,5.74
316171064,6,5.74
316171065,4,5.74
316171066,7,5.74
316171067,3,5.74
316171068,3,5.74
316171069,4,5.74
316171070,0,5.74
316171071,4,5.74
316171072,3,5.74
316171073,3,5.74
316171074,2,5.74
316171075,5,5.74
316171076,4,5.74
316171077,1,5.74
316171078,1,5.74
316171079,8,5.74
316171080,5,5.74
316171081,4,5.74
316171082,5,5.74
316171083,1,5.74
316171084,6,5.74
316171085,7,5.74
316171086,6,5.74
316171087,6,5.74
316171088,7,5.74
316171089,6,5.74
316171090,1,5.74
316171091,-2,5.74
316171092,2,5.74
316171093,7,5.74
316171094,4,5.74
316171095,9,5.74
316171096,7,5.74
316171097,9,5.74
316171098,5,5.74
316171099,2,5.74
316171100,5,5.74
316171101,4,5.74
316171102,5,5.74
316171103,5,5.74
316171104,4,5.74
316171105,6,5.74
316171106,4,5.74
316171107,2,5.74
316171108,3,5.74
316171109,5,5.74
316171110,6,5.74
316171111,6,5.74
316171112,5,5.74
316171113,3,5.74
316171114,11,5.74
316171115,7,5.74
316171116,7,5.74
316171117,5,5.74
316171118,3,5.74
316171119,8,5.74
316171120,4,5.74
316171121,7,5.74
316171122,3,5.74
316171123,4,5.74
316171124,5,5.74
316171125,1,5.74
316171126,8,5.74
316171127,11,5.74
316171128,10,5.74
316171129,8,5.74
316171130,8,5.74
316171131,7,5.74
316171132,0,5.74
316171133,1,5.74
316171134,2,5.74
316171135,4,5.74
316171136,5,5.74
316171137,3,5.74
316171138,3,5.74
316171139,4,5.74
316171140,2,5.74
316171141,6,5.74
316171142,1,5.74
316171143,-1,5.74
316171144,1,5.74
316171145,4,5.74
316171146,3,5.74
316171147,1,5.74
316171148,0,5.74
316171149,7,5.74
316171150,5,5.74
316171151,9,5.74
316171152,9,5.74
316171153,6,5.74
316171154,5,5.74
316171155,4,5.74
316171156,7,5.74
316171157,2,5.74
316171158,3,5.74
316171159,6,5.74
316171160,4,5.74
316171161,6,5.74
316171162,6,5.74
316171163,7,5.74
316171164,4,5.74
316171165,3,5.74
316171166,8,5.74
316171167,5,5.74
316171168,1,5.74
316171169,0,5.74
316171170,4,5.74
316171171,10,5.74
316171172,9,5.74
316171173,5,5.74
316171174,1,5.74
316171175,4,5.74
316171176,4,5.74
316171177,4,5.74
316171178,4,5.74
316171179,5,5.74
316171180,3,5.74
316171181,3,5.74
316171182,6,5.74
316171183,6,5.74
316171184,4,5.74
316171185,6,5.74
316171186,5,5.74
316171187,4,5.74
316171188,9,5.74
316171189,10,5.74
316171190,6,5.74
316171191,7,5.74
316171192,7,5.74
316171193,6,5.74
316171194,3,5.74
316171195,4,5.74
316171196,6,5.74
316171197,4,5.74
316171198,2,5.74
316171199,-1,5.74
316171200,1,5.74
316171201,8,5.74
316171202,8,5.74
316171203,4,5.74
316171204,-1,5.74
316171205,-2,5.74
316171206,3,5.74
316171207,4,5.74
316171208,5,5.74
316171209,7,5.74
316171210,8,5.74
316171211,3,5.74
316171212,6,5.74
316171213,6,5.74
316171214,3,5.74
316171215,-3,5.74
316171216,2,5.74
316171217,5,5.74
316171218,4,5.74
316171219,3,5.74
316171220,6,5.74
316171221,5,5.74
316171222,6,5.74
316171223,4,5.74
316171224,3,5.74
316171225,6,5.74
316171226,7,5.74
316171227,8,5.74
316171228,5,5.74
316171229,5,5.74
316171230,4,5.74
316171231,0,5.74
316171232,1,5.74
316171233,4,5.74
316171234,2,5.74
316171235,5,5.74
316171236,6,5.74
316171237,4,5.74
316171238,-1,5.74
316171239,6,5.74
316171240,3,5.74
316171241,4,5.74
316171242,-1,5.74
316171243,0,5.74
316171244,7,5.74
316171245,5,5.74
316171246,11,5.74
316171247,12,5.74
316171248,8,5.74
316171249,6,5.74
316171250,7,5.74
316171251,0,5.74
316171252,6,5.74
316171253,4,5.74
316171254,6,5.74
316171255,7,5.74
316171256,9,5.74
316171257,3,5.74
316171258,3,5.74
316171259,6,5.74
316171260,8,5.74
316171261,6,5.74
316171262,3,5.74
316171263,3,5.74
316171264,7,5.74
316171265,2,5.74
316171266,0,5.74
316171267,2,5.74
316171268,1,5.74
316171269,5,5.74
316171270,1,5.74
316171271,1,5.74
316171272,4,5.74
316171273,6,5.74
316171274,9,5.74
316171275,14,5.74
316171276,12,5.74
316171277,2,5.74
316171278,5,5.74
316171279,10,5.74
316171280,8,5.74
316171281,6,5.74
316171282,6,5.74
316171283,7,5.74
316171284,8,5.74
316171285,8,5.74
316171286,8,5.74
316171287,8,5.74
316171288,4,5.74
316171289,5,5.74
316171290,5,5.74
316171291,2,5.74
316171292,3,5.74
316171293,5,5.74
316171294,3,5.74
316171295,1,5.74
316171296,2,5.74
316171297,-3,5.74
316171298,2,5.74
316171299,2,5.74
316171300,2,5.74
316171301,4,5.74
316171302,5,5.74
316171303,7,5.74
316171304,4,5.74
316171305,3,5.74
316171306,7,5.74
316171307,7,5.74
316171308,9,5.74
316171309,7,5.74
316171310,7,5.74
316171311,5,5.74
316171312,3,5.74
316171313,2,5.74
316171314,6,5.74
316171315,5,5.74
316171316,6,5.74
316171317,8,5.74
316171318,0,5.74
316171319,5,5.74
316171320,1,5.74
316171321,0,5.74
316171322,-1,5.74
316171323,3,5.74
316171324,8,5.74
316171325,4,5.74
316171326,5,5.74
316171327,5,5.74
316171328,4,5.74
316171329,1,5.74
316171330,6,5.74
316171331,3,5.74
316171332,2,5.74
316171333,3,5.74
316171334,5,5.74
316171335,7,5.74
316171336,6,5.74
316171337,3,5.74
316171338,8,5.74
316171339,5,5.74
316171340,2,5.74
316171341,4,5.74
316171342,5,5.74
316171343,4,5.74
316171344,4,5.74
316171345,9,5.74
316171346,4,5.74
316171347,4,5.74
316171348,0,5.74
316171349,5,5.74
316171350,3,5.74
316171351,7,5.74
316171352,5,5.74
316171353,3,5.74
316171354,5,5.74
316171355,5,5.74
316171356,4,5.74
316171357,4,5.74
316171358,3,5.74
316171359,5,5.74
316171360,6,5.74
316171361,6,5.74
316171362,8,5.74
316171363,5,5.74
316171364,5,5.74
316171365,4,5.74
316171366,3,5.74
316171367,2,5.74
316171368,5,5.74
316171369,2,5.74
316171370,5,5.74
316171371,7,5.74
316171372,9,5.74
316171373,1,5.74
316171374,1,5.74
316171375,3,5.74
316171376,5,5.74
316171377,3,5.74
316171378,8,5.74
316171379,8,5.74
316171380,7,5.74
316171381,1,5.74
316171382,3,5.74
316171383,6,5.74
316171384,4,5.74
316171385,2,5.74
316171386,0,5.74
316171387,2,5.74
316171388,1,5.74
316171389,5,5.74
316171390,9,5.74
316171391,8,5.74
316171392,8,5.74
316171393,5,5.74
316171394,8,5.74
316171395,5,5.74
316171396,2,5.74
316171397,2,5.74
316171398,1,5.74
316171399,3,5.74
316171400,8,5.74
316171401,12,5.74
316171402,10,5.74
316171403,3,5.74
316171404,9,5.74
316171405,9,5.74
