,acoustic_data,time_to_failure
423220146,3,10.02
423220147,7,10.02
423220148,11,10.02
423220149,7,10.02
423220150,4,10.02
423220151,6,10.02
423220152,7,10.02
423220153,4,10.02
423220154,8,10.02
423220155,6,10.02
423220156,5,10.02
423220157,7,10.02
423220158,4,10.02
423220159,6,10.02
423220160,6,10.02
423220161,5,10.02
423220162,1,10.02
423220163,8,10.02
423220164,7,10.02
423220165,4,10.02
423220166,4,10.02
423220167,2,10.02
423220168,1,10.02
423220169,7,10.02
423220170,9,10.02
423220171,6,10.02
423220172,5,10.02
423220173,5,10.02
423220174,4,10.02
423220175,2,10.02
423220176,0,10.02
423220177,6,10.02
423220178,6,10.02
423220179,5,10.02
423220180,1,10.02
423220181,5,10.02
423220182,4,10.02
423220183,6,10.02
423220184,5,10.02
423220185,2,10.02
423220186,3,10.02
423220187,7,10.02
423220188,11,10.02
423220189,7,10.02
423220190,1,10.02
423220191,10,10.02
423220192,8,10.02
423220193,4,10.02
423220194,6,10.02
423220195,2,10.02
423220196,6,10.02
423220197,5,10.02
423220198,6,10.02
423220199,6,10.02
423220200,1,10.02
423220201,1,10.02
423220202,3,10.02
423220203,5,10.02
423220204,1,10.02
423220205,5,10.02
423220206,8,10.02
423220207,6,10.02
423220208,7,10.02
423220209,6,10.02
423220210,4,10.02
423220211,3,10.02
423220212,6,10.02
423220213,3,10.02
423220214,2,10.02
423220215,7,10.02
423220216,6,10.02
423220217,3,10.02
423220218,6,10.02
423220219,6,10.02
423220220,9,10.02
423220221,9,10.02
423220222,2,10.02
423220223,0,10.02
423220224,-1,10.02
423220225,3,10.02
423220226,4,10.02
423220227,5,10.02
423220228,8,10.02
423220229,6,10.02
423220230,2,10.02
423220231,3,10.02
423220232,3,10.02
423220233,4,10.02
423220234,8,10.02
423220235,4,10.02
423220236,0,10.02
423220237,3,10.02
423220238,6,10.02
423220239,7,10.02
423220240,5,10.02
423220241,5,10.02
423220242,3,10.02
423220243,3,10.02
423220244,3,10.02
423220245,3,10.02
423220246,5,10.02
423220247,2,10.02
423220248,2,10.02
423220249,7,10.02
423220250,5,10.02
423220251,7,10.02
423220252,3,10.02
423220253,7,10.02
423220254,7,10.02
423220255,1,10.02
423220256,1,10.02
423220257,0,10.02
423220258,6,10.02
423220259,2,10.02
423220260,0,10.02
423220261,0,10.02
423220262,4,10.02
423220263,5,10.02
423220264,9,10.02
423220265,10,10.02
423220266,7,10.02
423220267,12,10.02
423220268,9,10.02
423220269,3,10.02
423220270,7,10.02
423220271,10,10.02
423220272,1,10.02
423220273,-1,10.02
423220274,0,10.02
423220275,2,10.02
423220276,3,10.02
423220277,7,10.02
423220278,9,10.02
423220279,3,10.02
423220280,4,10.02
423220281,3,10.02
423220282,3,10.02
423220283,5,10.02
423220284,1,10.02
423220285,1,10.02
423220286,2,10.02
423220287,4,10.02
423220288,2,10.02
423220289,1,10.02
423220290,2,10.02
423220291,8,10.02
423220292,11,10.02
423220293,6,10.02
423220294,9,10.02
423220295,6,10.02
423220296,2,10.02
423220297,7,10.02
423220298,9,10.02
423220299,8,10.02
423220300,6,10.02
423220301,7,10.02
423220302,3,10.02
423220303,2,10.02
423220304,4,10.02
423220305,1,10.02
423220306,0,10.02
423220307,1,10.02
423220308,1,10.02
423220309,4,10.02
423220310,9,10.02
423220311,7,10.02
423220312,8,10.02
423220313,11,10.02
423220314,6,10.02
423220315,7,10.02
423220316,5,10.02
423220317,5,10.02
423220318,4,10.02
423220319,5,10.02
423220320,6,10.02
423220321,7,10.02
423220322,3,10.02
423220323,0,10.02
423220324,2,10.02
423220325,5,10.02
423220326,2,10.02
423220327,5,10.02
423220328,1,10.02
423220329,1,10.02
423220330,4,10.02
423220331,6,10.02
423220332,4,10.02
423220333,8,10.02
423220334,4,10.02
423220335,3,10.02
423220336,2,10.02
423220337,1,10.02
423220338,6,10.02
423220339,4,10.02
423220340,4,10.02
423220341,5,10.02
423220342,10,10.02
423220343,7,10.02
423220344,2,10.02
423220345,2,10.02
423220346,6,10.02
423220347,0,10.02
423220348,1,10.02
423220349,-1,10.02
423220350,3,10.02
423220351,9,10.02
423220352,4,10.02
423220353,3,10.02
423220354,5,10.02
423220355,8,10.02
423220356,5,10.02
423220357,6,10.02
423220358,6,10.02
423220359,7,10.02
423220360,7,10.02
423220361,8,10.02
423220362,5,10.02
423220363,7,10.02
423220364,3,10.02
423220365,7,10.02
423220366,6,10.02
423220367,8,10.02
423220368,6,10.02
423220369,5,10.02
423220370,2,10.02
423220371,5,10.02
423220372,2,10.02
423220373,7,10.02
423220374,4,10.02
423220375,7,10.02
423220376,2,10.02
423220377,7,10.02
423220378,5,10.02
423220379,5,10.02
423220380,3,10.02
423220381,-3,10.02
423220382,1,10.02
423220383,-1,10.02
423220384,2,10.02
423220385,8,10.02
423220386,5,10.02
423220387,4,10.02
423220388,7,10.02
423220389,7,10.02
423220390,6,10.02
423220391,2,10.02
423220392,5,10.02
423220393,7,10.02
423220394,6,10.02
423220395,6,10.02
423220396,3,10.02
423220397,4,10.02
423220398,7,10.02
423220399,4,10.02
423220400,6,10.02
423220401,6,10.02
423220402,4,10.02
423220403,8,10.02
423220404,6,10.02
423220405,9,10.02
423220406,9,10.02
423220407,8,10.02
423220408,8,10.02
423220409,3,10.02
423220410,3,10.02
423220411,8,10.02
423220412,10,10.02
423220413,10,10.02
423220414,6,10.02
423220415,6,10.02
423220416,4,10.02
423220417,5,10.02
423220418,-1,10.02
423220419,1,10.02
423220420,2,10.02
423220421,4,10.02
423220422,5,10.02
423220423,3,10.02
423220424,10,10.02
423220425,10,10.02
423220426,10,10.02
423220427,8,10.02
423220428,6,10.02
423220429,7,10.02
423220430,6,10.02
423220431,6,10.02
423220432,6,10.02
423220433,5,10.02
423220434,2,10.02
423220435,4,10.02
423220436,5,10.02
423220437,3,10.02
423220438,0,10.02
423220439,6,10.02
423220440,9,10.02
423220441,6,10.02
423220442,8,10.02
423220443,3,10.02
423220444,7,10.02
423220445,7,10.02
423220446,1,10.02
423220447,5,10.02
423220448,4,10.02
423220449,5,10.02
423220450,7,10.02
423220451,6,10.02
423220452,7,10.02
423220453,3,10.02
423220454,0,10.02
423220455,6,10.02
423220456,1,10.02
423220457,2,10.02
423220458,6,10.02
423220459,2,10.02
423220460,4,10.02
423220461,3,10.02
423220462,3,10.02
423220463,4,10.02
423220464,6,10.02
423220465,1,10.02
423220466,4,10.02
423220467,4,10.02
423220468,4,10.02
423220469,6,10.02
423220470,2,10.02
423220471,6,10.02
423220472,7,10.02
423220473,5,10.02
423220474,4,10.02
423220475,5,10.02
423220476,4,10.02
423220477,0,10.02
423220478,6,10.02
423220479,7,10.02
423220480,4,10.02
423220481,5,10.02
423220482,0,10.02
423220483,1,10.02
423220484,6,10.02
423220485,4,10.02
423220486,4,10.02
423220487,8,10.02
423220488,8,10.02
423220489,4,10.02
423220490,0,10.02
423220491,9,10.02
423220492,7,10.02
423220493,1,10.02
423220494,7,10.02
423220495,3,10.02
423220496,4,10.02
423220497,7,10.02
423220498,7,10.02
423220499,5,10.02
423220500,8,10.02
423220501,6,10.02
423220502,6,10.02
423220503,6,10.02
423220504,0,10.02
423220505,1,10.02
423220506,3,10.02
423220507,5,10.02
423220508,4,10.02
423220509,6,10.02
423220510,4,10.02
423220511,7,10.02
423220512,5,10.02
423220513,6,10.02
423220514,3,10.02
423220515,4,10.02
423220516,5,10.02
423220517,7,10.02
423220518,2,10.02
423220519,3,10.02
423220520,10,10.02
423220521,5,10.02
423220522,3,10.02
423220523,7,10.02
423220524,2,10.02
423220525,3,10.02
423220526,4,10.02
423220527,2,10.02
423220528,2,10.02
423220529,7,10.02
423220530,5,10.02
423220531,6,10.02
423220532,4,10.02
423220533,3,10.02
423220534,7,10.02
423220535,6,10.02
423220536,7,10.02
423220537,6,10.02
423220538,4,10.02
423220539,3,10.02
423220540,3,10.02
423220541,9,10.02
423220542,6,10.02
423220543,4,10.02
423220544,4,10.02
423220545,8,10.02
423220546,5,10.02
423220547,6,10.02
423220548,11,10.02
423220549,9,10.02
423220550,5,10.02
423220551,4,10.02
423220552,3,10.02
423220553,3,10.02
423220554,3,10.02
423220555,4,10.02
423220556,3,10.02
423220557,5,10.02
423220558,4,10.02
423220559,2,10.02
423220560,5,10.02
423220561,3,10.02
423220562,1,10.02
423220563,3,10.02
423220564,10,10.02
423220565,13,10.02
423220566,7,10.02
423220567,4,10.02
423220568,6,10.02
423220569,3,10.02
423220570,5,10.02
423220571,1,10.02
423220572,2,10.02
423220573,5,10.02
423220574,9,10.02
423220575,3,10.02
423220576,2,10.02
423220577,1,10.02
423220578,1,10.02
423220579,1,10.02
423220580,8,10.02
423220581,8,10.02
423220582,-1,10.02
423220583,2,10.02
423220584,6,10.02
423220585,1,10.02
423220586,5,10.02
423220587,1,10.02
423220588,4,10.02
423220589,5,10.02
423220590,5,10.02
423220591,6,10.02
423220592,10,10.02
423220593,6,10.02
423220594,5,10.02
423220595,5,10.02
423220596,6,10.02
423220597,7,10.02
423220598,5,10.02
423220599,1,10.02
423220600,6,10.02
423220601,3,10.02
423220602,6,10.02
423220603,3,10.02
423220604,7,10.02
423220605,10,10.02
423220606,6,10.02
423220607,1,10.02
423220608,3,10.02
423220609,6,10.02
423220610,7,10.02
423220611,8,10.02
423220612,4,10.02
423220613,4,10.02
423220614,4,10.02
423220615,6,10.02
423220616,9,10.02
423220617,5,10.02
423220618,2,10.02
423220619,1,10.02
423220620,2,10.02
423220621,6,10.02
423220622,5,10.02
423220623,4,10.02
423220624,1,10.02
423220625,9,10.02
423220626,9,10.02
423220627,9,10.02
423220628,8,10.02
423220629,4,10.02
423220630,0,10.02
423220631,-2,10.02
423220632,0,10.02
423220633,4,10.02
423220634,6,10.02
423220635,3,10.02
423220636,7,10.02
423220637,5,10.02
423220638,7,10.02
423220639,8,10.02
423220640,2,10.02
423220641,4,10.02
423220642,7,10.02
423220643,4,10.02
423220644,-2,10.02
423220645,3,10.02
423220646,4,10.02
423220647,8,10.02
423220648,7,10.02
423220649,5,10.02
423220650,5,10.02
423220651,5,10.02
423220652,7,10.02
423220653,6,10.02
423220654,3,10.02
423220655,7,10.02
423220656,8,10.02
423220657,5,10.02
423220658,1,10.02
423220659,5,10.02
423220660,5,10.02
423220661,0,10.02
423220662,3,10.02
423220663,4,10.02
423220664,2,10.02
423220665,1,10.02
423220666,9,10.02
423220667,9,10.02
423220668,7,10.02
423220669,5,10.02
423220670,5,10.02
423220671,8,10.02
423220672,5,10.02
423220673,3,10.02
423220674,5,10.02
423220675,8,10.02
423220676,0,10.02
423220677,1,10.02
423220678,4,10.02
423220679,8,10.02
423220680,9,10.02
423220681,5,10.02
423220682,6,10.02
423220683,8,10.02
423220684,9,10.02
423220685,10,10.02
423220686,10,10.02
423220687,5,10.02
423220688,8,10.02
423220689,7,10.02
423220690,-1,10.02
423220691,3,10.02
423220692,3,10.02
423220693,9,10.02
423220694,6,10.02
423220695,7,10.02
423220696,7,10.02
423220697,3,10.02
423220698,0,10.02
423220699,5,10.02
423220700,7,10.02
423220701,8,10.02
423220702,7,10.02
423220703,3,10.02
423220704,4,10.02
423220705,5,10.02
423220706,7,10.02
423220707,4,10.02
423220708,4,10.02
423220709,3,10.02
423220710,2,10.02
423220711,0,10.02
423220712,0,10.02
423220713,1,10.02
423220714,2,10.02
423220715,3,10.02
423220716,2,10.02
423220717,5,10.02
423220718,6,10.02
423220719,11,10.02
423220720,5,10.02
423220721,3,10.02
423220722,6,10.02
423220723,4,10.02
423220724,1,10.02
423220725,5,10.02
423220726,7,10.02
423220727,5,10.02
423220728,4,10.02
423220729,3,10.02
423220730,7,10.02
423220731,6,10.02
423220732,4,10.02
423220733,4,10.02
423220734,8,10.02
423220735,7,10.02
423220736,3,10.02
423220737,4,10.02
423220738,9,10.02
423220739,6,10.02
423220740,5,10.02
423220741,2,10.02
423220742,7,10.02
423220743,1,10.02
423220744,7,10.02
423220745,7,10.02
423220746,7,10.02
423220747,4,10.02
423220748,-1,10.02
423220749,2,10.02
423220750,2,10.02
423220751,2,10.02
423220752,0,10.02
423220753,9,10.02
423220754,1,10.02
423220755,6,10.02
423220756,4,10.02
423220757,6,10.02
423220758,5,10.02
423220759,8,10.02
423220760,9,10.02
423220761,7,10.02
423220762,1,10.02
423220763,6,10.02
423220764,4,10.02
423220765,2,10.02
423220766,4,10.02
423220767,6,10.02
423220768,0,10.02
423220769,4,10.02
423220770,3,10.02
423220771,1,10.02
423220772,3,10.02
423220773,8,10.02
423220774,5,10.02
423220775,3,10.02
423220776,10,10.02
423220777,9,10.02
423220778,5,10.02
423220779,6,10.02
423220780,8,10.02
423220781,7,10.02
423220782,7,10.02
423220783,6,10.02
423220784,8,10.02
423220785,4,10.02
423220786,7,10.02
423220787,2,10.02
423220788,6,10.02
423220789,6,10.02
423220790,7,10.02
423220791,4,10.02
423220792,2,10.02
423220793,2,10.02
423220794,1,10.02
423220795,-2,10.02
423220796,0,10.02
423220797,6,10.02
423220798,4,10.02
423220799,-1,10.02
423220800,6,10.02
423220801,7,10.02
423220802,-1,10.02
423220803,2,10.02
423220804,9,10.02
423220805,6,10.02
423220806,7,10.02
423220807,13,10.02
423220808,9,10.02
423220809,9,10.02
423220810,11,10.02
423220811,10,10.02
423220812,4,10.02
423220813,3,10.02
423220814,2,10.02
423220815,-3,10.02
423220816,-2,10.02
423220817,4,10.02
423220818,1,10.02
423220819,-2,10.02
423220820,0,10.02
423220821,9,10.02
423220822,9,10.02
423220823,9,10.02
423220824,3,10.02
423220825,5,10.02
423220826,0,10.02
423220827,6,10.02
423220828,7,10.02
423220829,6,10.02
423220830,5,10.02
423220831,4,10.02
423220832,5,10.02
423220833,9,10.02
423220834,2,10.02
423220835,1,10.02
423220836,-3,10.02
423220837,6,10.02
423220838,8,10.02
423220839,4,10.02
423220840,3,10.02
423220841,5,10.02
423220842,6,10.02
423220843,4,10.02
423220844,1,10.02
423220845,4,10.02
423220846,2,10.02
423220847,4,10.02
423220848,13,10.02
423220849,9,10.02
423220850,5,10.02
423220851,-1,10.02
423220852,4,10.02
423220853,2,10.02
423220854,2,10.02
423220855,2,10.02
423220856,7,10.02
423220857,6,10.02
423220858,2,10.02
423220859,10,10.02
423220860,8,10.02
423220861,3,10.02
423220862,-1,10.02
423220863,0,10.02
423220864,7,10.02
423220865,8,10.02
423220866,4,10.02
423220867,0,10.02
423220868,3,10.02
423220869,3,10.02
423220870,3,10.02
423220871,6,10.02
423220872,6,10.02
423220873,5,10.02
423220874,6,10.02
423220875,6,10.02
423220876,9,10.02
423220877,8,10.02
423220878,8,10.02
423220879,5,10.02
423220880,6,10.02
423220881,5,10.02
423220882,6,10.02
423220883,1,10.02
423220884,1,10.02
423220885,4,10.02
423220886,7,10.02
423220887,3,10.02
423220888,3,10.02
423220889,6,10.02
423220890,11,10.02
423220891,12,10.02
423220892,5,10.02
423220893,5,10.02
423220894,3,10.02
423220895,4,10.02
423220896,5,10.02
423220897,8,10.02
423220898,10,10.02
423220899,5,10.02
423220900,3,10.02
423220901,4,10.02
423220902,3,10.02
423220903,8,10.02
423220904,8,10.02
423220905,4,10.02
423220906,2,10.02
423220907,4,10.02
423220908,7,10.02
423220909,9,10.02
423220910,7,10.02
423220911,4,10.02
423220912,2,10.02
423220913,5,10.02
423220914,5,10.02
423220915,7,10.02
423220916,9,10.02
423220917,10,10.02
423220918,8,10.02
423220919,3,10.02
423220920,4,10.02
423220921,3,10.02
423220922,5,10.02
423220923,2,10.02
423220924,5,10.02
423220925,4,10.02
423220926,4,10.02
423220927,5,10.02
423220928,4,10.02
423220929,5,10.02
423220930,8,10.02
423220931,2,10.02
423220932,4,10.02
423220933,2,10.02
423220934,-1,10.02
423220935,-1,10.02
423220936,6,10.02
423220937,2,10.02
423220938,2,10.02
423220939,1,10.02
423220940,4,10.02
423220941,4,10.02
423220942,6,10.02
423220943,5,10.02
423220944,11,10.02
423220945,7,10.02
423220946,5,10.02
423220947,8,10.02
423220948,8,10.02
423220949,3,10.02
423220950,3,10.02
423220951,3,10.02
423220952,8,10.02
423220953,6,10.02
423220954,6,10.02
423220955,7,10.02
423220956,5,10.02
423220957,4,10.02
423220958,3,10.02
423220959,4,10.02
423220960,5,10.02
423220961,-1,10.02
423220962,1,10.02
423220963,6,10.02
423220964,6,10.02
423220965,3,10.02
423220966,4,10.02
423220967,1,10.02
423220968,2,10.02
423220969,4,10.02
423220970,3,10.02
423220971,10,10.02
423220972,4,10.02
423220973,7,10.02
423220974,3,10.02
423220975,9,10.02
423220976,7,10.02
423220977,0,10.02
423220978,3,10.02
423220979,3,10.02
423220980,9,10.02
423220981,6,10.02
423220982,-1,10.02
423220983,4,10.02
423220984,6,10.02
423220985,9,10.02
423220986,5,10.02
423220987,4,10.02
423220988,5,10.02
423220989,10,10.02
423220990,8,10.02
423220991,1,10.02
423220992,0,10.02
423220993,2,10.02
423220994,5,10.02
423220995,8,10.02
423220996,6,10.02
423220997,6,10.02
423220998,2,10.02
423220999,6,10.02
423221000,1,10.02
423221001,4,10.02
423221002,6,10.02
423221003,6,10.02
423221004,4,10.02
423221005,5,10.02
423221006,5,10.02
423221007,6,10.02
423221008,4,10.02
423221009,4,10.02
423221010,6,10.02
423221011,6,10.02
423221012,8,10.02
423221013,4,10.02
423221014,6,10.02
423221015,4,10.02
423221016,3,10.02
423221017,11,10.02
423221018,6,10.02
423221019,8,10.02
423221020,8,10.02
423221021,9,10.02
423221022,9,10.02
423221023,5,10.02
423221024,6,10.02
423221025,5,10.02
423221026,5,10.02
423221027,1,10.02
423221028,2,10.02
423221029,10,10.02
423221030,5,10.02
423221031,2,10.02
423221032,6,10.02
423221033,4,10.02
423221034,4,10.02
423221035,4,10.02
423221036,8,10.02
423221037,7,10.02
423221038,9,10.02
423221039,7,10.02
423221040,9,10.02
423221041,5,10.02
423221042,6,10.02
423221043,5,10.02
423221044,4,10.02
423221045,3,10.02
423221046,5,10.02
423221047,7,10.02
423221048,3,10.02
423221049,10,10.02
423221050,9,10.02
423221051,5,10.02
423221052,2,10.02
423221053,2,10.02
423221054,3,10.02
423221055,2,10.02
423221056,3,10.02
423221057,8,10.02
423221058,9,10.02
423221059,1,10.02
423221060,3,10.02
423221061,4,10.02
423221062,6,10.02
423221063,4,10.02
423221064,4,10.02
423221065,4,10.02
423221066,7,10.02
423221067,6,10.02
423221068,8,10.02
423221069,2,10.02
423221070,4,10.02
423221071,4,10.02
423221072,6,10.02
423221073,8,10.02
423221074,1,10.02
423221075,1,10.02
423221076,6,10.02
423221077,6,10.02
423221078,2,10.02
423221079,6,10.02
423221080,6,10.02
423221081,5,10.02
423221082,6,10.02
423221083,5,10.02
423221084,6,10.02
423221085,3,10.02
423221086,4,10.02
423221087,8,10.02
423221088,7,10.02
423221089,5,10.02
423221090,5,10.02
423221091,11,10.02
423221092,8,10.02
423221093,3,10.02
423221094,4,10.02
423221095,6,10.02
423221096,6,10.02
423221097,3,10.02
423221098,4,10.02
423221099,7,10.02
423221100,5,10.02
423221101,3,10.02
423221102,2,10.02
423221103,2,10.02
423221104,6,10.02
423221105,7,10.02
423221106,2,10.02
423221107,6,10.02
423221108,1,10.02
423221109,4,10.02
423221110,7,10.02
423221111,8,10.02
423221112,9,10.02
423221113,5,10.02
423221114,6,10.02
423221115,-1,10.02
423221116,4,10.02
423221117,5,10.02
423221118,4,10.02
423221119,6,10.02
423221120,5,10.02
423221121,5,10.02
423221122,2,10.02
423221123,7,10.02
423221124,6,10.02
423221125,3,10.02
423221126,6,10.02
423221127,1,10.02
423221128,3,10.02
423221129,0,10.02
423221130,3,10.02
423221131,6,10.02
423221132,5,10.02
423221133,3,10.02
423221134,2,10.02
423221135,3,10.02
423221136,5,10.02
423221137,7,10.02
423221138,5,10.02
423221139,8,10.02
423221140,10,10.02
423221141,1,10.02
423221142,1,10.02
423221143,4,10.02
423221144,3,10.02
423221145,1,10.02
423221146,-5,10.02
423221147,3,10.02
423221148,5,10.02
423221149,5,10.02
423221150,10,10.02
423221151,7,10.02
423221152,4,10.02
423221153,8,10.02
423221154,7,10.02
423221155,6,10.02
423221156,4,10.02
423221157,2,10.02
423221158,4,10.02
423221159,2,10.02
423221160,3,10.02
423221161,6,10.02
423221162,3,10.02
423221163,9,10.02
423221164,7,10.02
423221165,6,10.02
423221166,6,10.02
423221167,8,10.02
423221168,6,10.02
423221169,1,10.02
423221170,7,10.02
423221171,12,10.02
423221172,8,10.02
423221173,3,10.02
423221174,4,10.02
423221175,3,10.02
423221176,5,10.02
423221177,4,10.02
423221178,8,10.02
423221179,8,10.02
423221180,4,10.02
423221181,6,10.02
423221182,5,10.02
423221183,2,10.02
423221184,6,10.02
423221185,2,10.02
423221186,8,10.02
423221187,4,10.02
423221188,2,10.02
423221189,5,10.02
423221190,6,10.02
423221191,4,10.02
423221192,9,10.02
423221193,6,10.02
423221194,8,10.02
423221195,9,10.02
423221196,8,10.02
423221197,5,10.02
423221198,2,10.02
423221199,5,10.02
423221200,5,10.02
423221201,6,10.02
423221202,3,10.02
423221203,5,10.02
423221204,4,10.02
423221205,4,10.02
423221206,4,10.02
423221207,4,10.02
423221208,6,10.02
423221209,6,10.02
423221210,6,10.02
423221211,7,10.02
423221212,6,10.02
423221213,7,10.02
423221214,7,10.02
423221215,3,10.02
423221216,-2,10.02
423221217,-2,10.02
423221218,2,10.02
423221219,4,10.02
423221220,7,10.02
423221221,6,10.02
423221222,10,10.02
423221223,9,10.02
423221224,5,10.02
423221225,4,10.02
423221226,5,10.02
423221227,5,10.02
423221228,7,10.02
423221229,6,10.02
423221230,12,10.02
423221231,10,10.02
423221232,3,10.02
423221233,4,10.02
423221234,7,10.02
423221235,3,10.02
423221236,8,10.02
423221237,8,10.02
423221238,6,10.02
423221239,5,10.02
423221240,7,10.02
423221241,5,10.02
423221242,5,10.02
423221243,9,10.02
423221244,7,10.02
423221245,6,10.02
423221246,5,10.02
423221247,4,10.02
423221248,6,10.02
423221249,7,10.02
423221250,5,10.02
423221251,7,10.02
423221252,3,10.02
423221253,3,10.02
423221254,0,10.02
423221255,3,10.02
423221256,6,10.02
423221257,7,10.02
423221258,5,10.02
423221259,6,10.02
423221260,8,10.02
423221261,12,10.02
423221262,8,10.02
423221263,8,10.02
423221264,9,10.02
423221265,6,10.02
423221266,7,10.02
423221267,1,10.02
423221268,5,10.02
423221269,9,10.02
423221270,4,10.02
423221271,3,10.02
423221272,9,10.02
423221273,7,10.02
423221274,1,10.02
423221275,1,10.02
423221276,6,10.02
423221277,5,10.02
423221278,9,10.02
423221279,12,10.02
423221280,5,10.02
423221281,1,10.02
423221282,4,10.02
423221283,3,10.02
423221284,4,10.02
423221285,0,10.02
423221286,5,10.02
423221287,5,10.02
423221288,2,10.02
423221289,3,10.02
423221290,7,10.02
423221291,6,10.02
423221292,6,10.02
423221293,8,10.02
423221294,7,10.02
423221295,2,10.02
423221296,6,10.02
423221297,4,10.02
423221298,4,10.02
423221299,9,10.02
423221300,10,10.02
423221301,5,10.02
423221302,6,10.02
423221303,7,10.02
423221304,4,10.02
423221305,8,10.02
423221306,5,10.02
423221307,7,10.02
423221308,8,10.02
423221309,5,10.02
423221310,2,10.02
423221311,0,10.02
423221312,5,10.02
423221313,8,10.02
423221314,5,10.02
423221315,2,10.02
423221316,0,10.02
423221317,2,10.02
423221318,7,10.02
423221319,12,10.02
423221320,13,10.02
423221321,7,10.02
423221322,1,10.02
423221323,4,10.02
423221324,8,10.02
423221325,4,10.02
423221326,4,10.02
423221327,4,10.02
423221328,8,10.02
423221329,9,10.02
423221330,5,10.02
423221331,6,10.02
423221332,3,10.02
423221333,2,10.02
423221334,-1,10.02
423221335,5,10.02
423221336,2,10.02
423221337,2,10.02
423221338,5,10.02
423221339,7,10.02
423221340,5,10.02
423221341,3,10.02
423221342,8,10.02
423221343,6,10.02
423221344,8,10.02
423221345,6,10.02
423221346,9,10.02
423221347,9,10.02
423221348,6,10.02
423221349,7,10.02
423221350,11,10.02
423221351,8,10.02
423221352,3,10.02
423221353,1,10.02
423221354,3,10.02
423221355,9,10.02
423221356,8,10.02
423221357,1,10.02
423221358,1,10.02
423221359,-2,10.02
423221360,3,10.02
423221361,3,10.02
423221362,5,10.02
423221363,3,10.02
423221364,4,10.02
423221365,4,10.02
423221366,3,10.02
423221367,8,10.02
423221368,9,10.02
423221369,10,10.02
423221370,7,10.02
423221371,6,10.02
423221372,9,10.02
423221373,7,10.02
423221374,6,10.02
423221375,5,10.02
423221376,2,10.02
423221377,-1,10.02
423221378,3,10.02
423221379,6,10.02
423221380,7,10.02
423221381,4,10.02
423221382,7,10.02
423221383,5,10.02
423221384,4,10.02
423221385,6,10.02
423221386,9,10.02
423221387,3,10.02
423221388,4,10.02
423221389,6,10.02
423221390,9,10.02
423221391,8,10.02
423221392,5,10.02
423221393,4,10.02
423221394,4,10.02
423221395,-1,10.02
423221396,-1,10.02
423221397,7,10.02
423221398,11,10.02
423221399,11,10.02
423221400,8,10.02
423221401,7,10.02
423221402,2,10.02
423221403,3,10.02
423221404,7,10.02
423221405,3,10.02
423221406,0,10.02
423221407,3,10.02
