,acoustic_data,time_to_failure
227480569,4,4.766
227480570,3,4.766
227480571,8,4.766
227480572,4,4.766
227480573,5,4.766
227480574,5,4.766
227480575,2,4.766
227480576,2,4.766
227480577,4,4.766
227480578,8,4.766
227480579,6,4.766
227480580,8,4.766
227480581,8,4.766
227480582,13,4.766
227480583,5,4.766
227480584,5,4.766
227480585,6,4.766
227480586,11,4.766
227480587,10,4.766
227480588,5,4.766
227480589,7,4.766
227480590,4,4.766
227480591,6,4.766
227480592,6,4.766
227480593,6,4.766
227480594,5,4.766
227480595,2,4.766
227480596,5,4.766
227480597,1,4.766
227480598,1,4.766
227480599,9,4.766
227480600,5,4.766
227480601,5,4.766
227480602,2,4.766
227480603,5,4.766
227480604,6,4.766
227480605,9,4.766
227480606,6,4.766
227480607,7,4.766
227480608,4,4.766
227480609,3,4.766
227480610,1,4.766
227480611,2,4.766
227480612,2,4.766
227480613,7,4.766
227480614,9,4.766
227480615,8,4.766
227480616,6,4.766
227480617,6,4.766
227480618,6,4.766
227480619,6,4.766
227480620,6,4.766
227480621,5,4.766
227480622,5,4.766
227480623,7,4.766
227480624,5,4.766
227480625,5,4.766
227480626,5,4.766
227480627,3,4.766
227480628,4,4.766
227480629,7,4.766
227480630,6,4.766
227480631,4,4.766
227480632,4,4.766
227480633,6,4.766
227480634,7,4.766
227480635,3,4.766
227480636,1,4.766
227480637,3,4.766
227480638,5,4.766
227480639,9,4.766
227480640,6,4.766
227480641,8,4.766
227480642,8,4.766
227480643,7,4.766
227480644,7,4.766
227480645,7,4.766
227480646,5,4.766
227480647,7,4.766
227480648,9,4.766
227480649,7,4.766
227480650,3,4.766
227480651,8,4.766
227480652,6,4.766
227480653,6,4.766
227480654,4,4.766
227480655,0,4.766
227480656,5,4.766
227480657,3,4.766
227480658,4,4.766
227480659,3,4.766
227480660,3,4.766
227480661,7,4.766
227480662,7,4.766
227480663,11,4.766
227480664,5,4.766
227480665,2,4.766
227480666,2,4.766
227480667,7,4.766
227480668,9,4.766
227480669,5,4.766
227480670,4,4.766
227480671,-3,4.766
227480672,2,4.766
227480673,7,4.766
227480674,11,4.766
227480675,3,4.766
227480676,3,4.766
227480677,3,4.766
227480678,9,4.766
227480679,5,4.766
227480680,3,4.766
227480681,3,4.766
227480682,7,4.766
227480683,5,4.766
227480684,4,4.766
227480685,8,4.766
227480686,6,4.766
227480687,7,4.766
227480688,6,4.766
227480689,5,4.766
227480690,9,4.766
227480691,8,4.766
227480692,7,4.766
227480693,2,4.766
227480694,3,4.766
227480695,3,4.766
227480696,4,4.766
227480697,5,4.766
227480698,6,4.766
227480699,3,4.766
227480700,2,4.766
227480701,3,4.766
227480702,5,4.766
227480703,3,4.766
227480704,5,4.766
227480705,1,4.766
227480706,5,4.766
227480707,9,4.766
227480708,6,4.766
227480709,1,4.766
227480710,7,4.766
227480711,9,4.766
227480712,6,4.766
227480713,7,4.766
227480714,2,4.766
227480715,-1,4.766
227480716,2,4.766
227480717,0,4.766
227480718,4,4.766
227480719,7,4.766
227480720,5,4.766
227480721,2,4.766
227480722,6,4.766
227480723,4,4.766
227480724,4,4.766
227480725,7,4.766
227480726,2,4.766
227480727,2,4.766
227480728,6,4.766
227480729,7,4.766
227480730,9,4.766
227480731,6,4.766
227480732,4,4.766
227480733,6,4.766
227480734,0,4.766
227480735,0,4.766
227480736,6,4.766
227480737,3,4.766
227480738,3,4.766
227480739,0,4.766
227480740,5,4.766
227480741,3,4.766
227480742,5,4.766
227480743,8,4.766
227480744,7,4.766
227480745,10,4.766
227480746,9,4.766
227480747,8,4.766
227480748,7,4.766
227480749,4,4.766
227480750,2,4.766
227480751,4,4.766
227480752,-1,4.766
227480753,2,4.766
227480754,1,4.766
227480755,2,4.766
227480756,5,4.766
227480757,-1,4.766
227480758,6,4.766
227480759,6,4.766
227480760,4,4.766
227480761,6,4.766
227480762,6,4.766
227480763,7,4.766
227480764,4,4.766
227480765,7,4.766
227480766,5,4.766
227480767,5,4.766
227480768,5,4.766
227480769,8,4.766
227480770,4,4.766
227480771,4,4.766
227480772,7,4.766
227480773,5,4.766
227480774,8,4.766
227480775,6,4.766
227480776,3,4.766
227480777,7,4.766
227480778,9,4.766
227480779,5,4.766
227480780,6,4.766
227480781,8,4.766
227480782,2,4.766
227480783,4,4.766
227480784,4,4.766
227480785,5,4.766
227480786,7,4.766
227480787,3,4.766
227480788,6,4.766
227480789,6,4.766
227480790,4,4.766
227480791,1,4.766
227480792,2,4.766
227480793,5,4.766
227480794,4,4.766
227480795,2,4.766
227480796,1,4.766
227480797,4,4.766
227480798,3,4.766
227480799,5,4.766
227480800,9,4.766
227480801,10,4.766
227480802,7,4.766
227480803,11,4.766
227480804,6,4.766
227480805,5,4.766
227480806,5,4.766
227480807,6,4.766
227480808,3,4.766
227480809,3,4.766
227480810,4,4.766
227480811,6,4.766
227480812,5,4.766
227480813,6,4.766
227480814,5,4.766
227480815,8,4.766
227480816,7,4.766
227480817,2,4.766
227480818,7,4.766
227480819,8,4.766
227480820,8,4.766
227480821,7,4.766
227480822,7,4.766
227480823,3,4.766
227480824,4,4.766
227480825,5,4.766
227480826,1,4.766
227480827,3,4.766
227480828,5,4.766
227480829,5,4.766
227480830,3,4.766
227480831,1,4.766
227480832,8,4.766
227480833,9,4.766
227480834,5,4.766
227480835,7,4.766
227480836,5,4.766
227480837,2,4.766
227480838,-1,4.766
227480839,0,4.766
227480840,4,4.766
227480841,7,4.766
227480842,7,4.766
227480843,10,4.766
227480844,6,4.766
227480845,7,4.766
227480846,5,4.766
227480847,7,4.766
227480848,4,4.766
227480849,6,4.766
227480850,4,4.766
227480851,5,4.766
227480852,8,4.766
227480853,8,4.766
227480854,7,4.766
227480855,2,4.766
227480856,2,4.766
227480857,2,4.766
227480858,4,4.766
227480859,7,4.766
227480860,7,4.766
227480861,7,4.766
227480862,7,4.766
227480863,4,4.766
227480864,3,4.766
227480865,1,4.766
227480866,-1,4.766
227480867,6,4.766
227480868,3,4.766
227480869,2,4.766
227480870,7,4.766
227480871,6,4.766
227480872,3,4.766
227480873,7,4.766
227480874,9,4.766
227480875,8,4.766
227480876,8,4.766
227480877,6,4.766
227480878,7,4.766
227480879,6,4.766
227480880,6,4.766
227480881,7,4.766
227480882,6,4.766
227480883,4,4.766
227480884,5,4.766
227480885,7,4.766
227480886,5,4.766
227480887,-1,4.766
227480888,6,4.766
227480889,6,4.766
227480890,6,4.766
227480891,7,4.766
227480892,1,4.766
227480893,6,4.766
227480894,7,4.766
227480895,8,4.766
227480896,6,4.766
227480897,4,4.766
227480898,3,4.766
227480899,3,4.766
227480900,7,4.766
227480901,4,4.766
227480902,2,4.766
227480903,4,4.766
227480904,6,4.766
227480905,2,4.766
227480906,6,4.766
227480907,10,4.766
227480908,11,4.766
227480909,6,4.766
227480910,6,4.766
227480911,3,4.766
227480912,7,4.766
227480913,3,4.766
227480914,5,4.766
227480915,4,4.766
227480916,5,4.766
227480917,4,4.766
227480918,4,4.766
227480919,3,4.766
227480920,4,4.766
227480921,6,4.766
227480922,7,4.766
227480923,6,4.766
227480924,4,4.766
227480925,6,4.766
227480926,5,4.766
227480927,6,4.766
227480928,9,4.766
227480929,7,4.766
227480930,7,4.766
227480931,7,4.766
227480932,6,4.766
227480933,2,4.766
227480934,4,4.766
227480935,2,4.766
227480936,2,4.766
227480937,1,4.766
227480938,5,4.766
227480939,7,4.766
227480940,5,4.766
227480941,3,4.766
227480942,5,4.766
227480943,2,4.766
227480944,6,4.766
227480945,1,4.766
227480946,5,4.766
227480947,3,4.766
227480948,6,4.766
227480949,6,4.766
227480950,3,4.766
227480951,-1,4.766
227480952,3,4.766
227480953,8,4.766
227480954,9,4.766
227480955,6,4.766
227480956,5,4.766
227480957,3,4.766
227480958,3,4.766
227480959,7,4.766
227480960,5,4.766
227480961,4,4.766
227480962,4,4.766
227480963,8,4.766
227480964,-1,4.766
227480965,7,4.766
227480966,3,4.766
227480967,4,4.766
227480968,5,4.766
227480969,7,4.766
227480970,5,4.766
227480971,7,4.766
227480972,6,4.766
227480973,2,4.766
227480974,6,4.766
227480975,7,4.766
227480976,5,4.766
227480977,6,4.766
227480978,5,4.766
227480979,6,4.766
227480980,6,4.766
227480981,10,4.766
227480982,4,4.766
227480983,4,4.766
227480984,0,4.766
227480985,2,4.766
227480986,5,4.766
227480987,4,4.766
227480988,6,4.766
227480989,3,4.766
227480990,2,4.766
227480991,-3,4.766
227480992,3,4.766
227480993,4,4.766
227480994,2,4.766
227480995,4,4.766
227480996,8,4.766
227480997,6,4.766
227480998,7,4.766
227480999,3,4.766
227481000,3,4.766
227481001,7,4.766
227481002,7,4.766
227481003,7,4.766
227481004,4,4.766
227481005,-1,4.766
227481006,1,4.766
227481007,0,4.766
227481008,0,4.766
227481009,-1,4.766
227481010,3,4.766
227481011,8,4.766
227481012,6,4.766
227481013,2,4.766
227481014,1,4.766
227481015,5,4.766
227481016,7,4.766
227481017,3,4.766
227481018,3,4.766
227481019,3,4.766
227481020,7,4.766
227481021,11,4.766
227481022,9,4.766
227481023,6,4.766
227481024,8,4.766
227481025,5,4.766
227481026,4,4.766
227481027,7,4.766
227481028,2,4.766
227481029,0,4.766
227481030,3,4.766
227481031,5,4.766
227481032,8,4.766
227481033,5,4.766
227481034,-1,4.766
227481035,-1,4.766
227481036,6,4.766
227481037,6,4.766
227481038,6,4.766
227481039,8,4.766
227481040,5,4.766
227481041,2,4.766
227481042,3,4.766
227481043,2,4.766
227481044,6,4.766
227481045,8,4.766
227481046,-1,4.766
227481047,5,4.766
227481048,4,4.766
227481049,3,4.766
227481050,6,4.766
227481051,3,4.766
227481052,5,4.766
227481053,3,4.766
227481054,6,4.766
227481055,4,4.766
227481056,1,4.766
227481057,5,4.766
227481058,4,4.766
227481059,11,4.766
227481060,8,4.766
227481061,3,4.766
227481062,6,4.766
227481063,2,4.766
227481064,-1,4.766
227481065,-1,4.766
227481066,4,4.766
227481067,3,4.766
227481068,8,4.766
227481069,6,4.766
227481070,8,4.766
227481071,6,4.766
227481072,10,4.766
227481073,10,4.766
227481074,9,4.766
227481075,5,4.766
227481076,4,4.766
227481077,3,4.766
227481078,2,4.766
227481079,-1,4.766
227481080,1,4.766
227481081,2,4.766
227481082,6,4.766
227481083,4,4.766
227481084,0,4.766
227481085,4,4.766
227481086,7,4.766
227481087,1,4.766
227481088,2,4.766
227481089,7,4.766
227481090,10,4.766
227481091,-2,4.766
227481092,1,4.766
227481093,3,4.766
227481094,4,4.766
227481095,1,4.766
227481096,5,4.766
227481097,5,4.766
227481098,2,4.766
227481099,8,4.766
227481100,8,4.766
227481101,8,4.766
227481102,4,4.766
227481103,5,4.766
227481104,6,4.766
227481105,11,4.766
227481106,3,4.766
227481107,0,4.766
227481108,1,4.766
227481109,6,4.766
227481110,5,4.766
227481111,7,4.766
227481112,7,4.766
227481113,7,4.766
227481114,2,4.766
227481115,0,4.766
227481116,6,4.766
227481117,3,4.766
227481118,1,4.766
227481119,7,4.766
227481120,8,4.766
227481121,4,4.766
227481122,0,4.766
227481123,1,4.766
227481124,6,4.766
227481125,4,4.766
227481126,4,4.766
227481127,4,4.766
227481128,3,4.766
227481129,5,4.766
227481130,4,4.766
227481131,5,4.766
227481132,4,4.766
227481133,5,4.766
227481134,8,4.766
227481135,8,4.766
227481136,6,4.766
227481137,1,4.766
227481138,3,4.766
227481139,3,4.766
227481140,6,4.766
227481141,8,4.766
227481142,7,4.766
227481143,6,4.766
227481144,7,4.766
227481145,4,4.766
227481146,4,4.766
227481147,4,4.766
227481148,6,4.766
227481149,8,4.766
227481150,3,4.766
227481151,10,4.766
227481152,7,4.766
227481153,6,4.766
227481154,6,4.766
227481155,4,4.766
227481156,5,4.766
227481157,6,4.766
227481158,5,4.766
227481159,4,4.766
227481160,5,4.766
227481161,2,4.766
227481162,5,4.766
227481163,6,4.766
227481164,5,4.766
227481165,2,4.766
227481166,6,4.766
227481167,7,4.766
227481168,4,4.766
227481169,3,4.766
227481170,6,4.766
227481171,3,4.766
227481172,4,4.766
227481173,3,4.766
227481174,6,4.766
227481175,4,4.766
227481176,3,4.766
227481177,4,4.766
227481178,0,4.766
227481179,6,4.766
227481180,11,4.766
227481181,8,4.766
227481182,2,4.766
227481183,5,4.766
227481184,4,4.766
227481185,5,4.766
227481186,5,4.766
227481187,7,4.766
227481188,6,4.766
227481189,4,4.766
227481190,4,4.766
227481191,4,4.766
227481192,6,4.766
227481193,4,4.766
227481194,6,4.766
227481195,2,4.766
227481196,2,4.766
227481197,7,4.766
227481198,4,4.766
227481199,2,4.766
227481200,6,4.766
227481201,3,4.766
227481202,1,4.766
227481203,0,4.766
227481204,5,4.766
227481205,9,4.766
227481206,5,4.766
227481207,7,4.766
227481208,5,4.766
227481209,5,4.766
227481210,9,4.766
227481211,9,4.766
227481212,4,4.766
227481213,4,4.766
227481214,3,4.766
227481215,7,4.766
227481216,6,4.766
227481217,3,4.766
227481218,4,4.766
227481219,5,4.766
227481220,6,4.766
227481221,1,4.766
227481222,3,4.766
227481223,3,4.766
227481224,3,4.766
227481225,4,4.766
227481226,9,4.766
227481227,5,4.766
227481228,0,4.766
227481229,5,4.766
227481230,5,4.766
227481231,5,4.766
227481232,7,4.766
227481233,7,4.766
227481234,5,4.766
227481235,6,4.766
227481236,6,4.766
227481237,7,4.766
227481238,5,4.766
227481239,6,4.766
227481240,6,4.766
227481241,2,4.766
227481242,3,4.766
227481243,11,4.766
227481244,10,4.766
227481245,7,4.766
227481246,1,4.766
227481247,4,4.766
227481248,5,4.766
227481249,7,4.766
227481250,6,4.766
227481251,8,4.766
227481252,8,4.766
227481253,6,4.766
227481254,5,4.766
227481255,4,4.766
227481256,8,4.766
227481257,5,4.766
227481258,1,4.766
227481259,4,4.766
227481260,3,4.766
227481261,6,4.766
227481262,8,4.766
227481263,4,4.766
227481264,3,4.766
227481265,5,4.766
227481266,6,4.766
227481267,3,4.766
227481268,5,4.766
227481269,8,4.766
227481270,7,4.766
227481271,1,4.766
227481272,6,4.766
227481273,3,4.766
227481274,4,4.766
227481275,5,4.766
227481276,6,4.766
227481277,9,4.766
227481278,6,4.766
227481279,4,4.766
227481280,-1,4.766
227481281,7,4.766
227481282,3,4.766
227481283,3,4.766
227481284,2,4.766
227481285,9,4.766
227481286,8,4.766
227481287,4,4.766
227481288,9,4.766
227481289,7,4.766
227481290,5,4.766
227481291,4,4.766
227481292,6,4.766
227481293,2,4.766
227481294,2,4.766
227481295,5,4.766
227481296,6,4.766
227481297,8,4.766
227481298,8,4.766
227481299,6,4.766
227481300,5,4.766
227481301,7,4.766
227481302,11,4.766
227481303,8,4.766
227481304,5,4.766
227481305,4,4.766
227481306,7,4.766
227481307,10,4.766
227481308,5,4.766
227481309,7,4.766
227481310,9,4.766
227481311,2,4.766
227481312,5,4.766
227481313,8,4.766
227481314,7,4.766
227481315,5,4.766
227481316,6,4.766
227481317,4,4.766
227481318,4,4.766
227481319,4,4.766
227481320,0,4.766
227481321,6,4.766
227481322,9,4.766
227481323,6,4.766
227481324,4,4.766
227481325,2,4.766
227481326,10,4.766
227481327,9,4.766
227481328,2,4.766
227481329,6,4.766
227481330,7,4.766
227481331,4,4.766
227481332,5,4.766
227481333,9,4.766
227481334,13,4.766
227481335,5,4.766
227481336,4,4.766
227481337,3,4.766
227481338,4,4.766
227481339,5,4.766
227481340,8,4.766
227481341,3,4.766
227481342,2,4.766
227481343,3,4.766
227481344,7,4.766
227481345,7,4.766
227481346,6,4.766
227481347,7,4.766
227481348,9,4.766
227481349,9,4.766
227481350,8,4.766
227481351,8,4.766
227481352,5,4.766
227481353,7,4.766
227481354,2,4.766
227481355,3,4.766
227481356,2,4.766
227481357,7,4.766
227481358,7,4.766
227481359,3,4.766
227481360,7,4.766
227481361,5,4.766
227481362,2,4.766
227481363,1,4.766
227481364,3,4.766
227481365,2,4.766
227481366,9,4.766
227481367,4,4.766
227481368,0,4.766
227481369,-2,4.766
227481370,3,4.766
227481371,2,4.766
227481372,5,4.766
227481373,6,4.766
227481374,4,4.766
227481375,6,4.766
227481376,6,4.766
227481377,4,4.766
227481378,5,4.766
227481379,2,4.766
227481380,3,4.766
227481381,5,4.766
227481382,8,4.766
227481383,7,4.766
227481384,7,4.766
227481385,7,4.766
227481386,5,4.766
227481387,6,4.766
227481388,2,4.766
227481389,4,4.766
227481390,5,4.766
227481391,1,4.766
227481392,3,4.766
227481393,6,4.766
227481394,5,4.766
227481395,6,4.766
227481396,7,4.766
227481397,4,4.766
227481398,4,4.766
227481399,4,4.766
227481400,5,4.766
227481401,3,4.766
227481402,6,4.766
227481403,8,4.766
227481404,4,4.766
227481405,2,4.766
227481406,3,4.766
227481407,6,4.766
